gene,symbol,score
ENSG00000183715,OPCML,5488.914802312303
ENSG00000067064,IDI1,5194.306263946469
ENSG00000270111,CELF2-DT,8859.009898843324
ENSG00000048740,CELF2,6681.020321177945
ENSG00000151474,FRMD4A,4394.601314330954
ENSG00000026025,VIM,4953.493410892721
ENSG00000148488,ST8SIA6,1135.8803832459816
ENSG00000078114,NEBL,3312.613006008648
ENSG00000136770,DNAJC1,3274.2286136051653
ENSG00000136750,GAD2,12583.022053601599
ENSG00000148516,ZEB1,3804.257105117988
ENSG00000099250,NRP1,4424.10661446943
ENSG00000107562,CXCL12,5275.439498385459
ENSG00000165633,VSTM4,10672.225328272065
ENSG00000122952,ZWINT,2044.1550912168213
ENSG00000151150,ANK3,4025.2970311455665
ENSG00000170312,CDK1,3211.040935778494
ENSG00000150347,ARID5B,3570.5739651612666
ENSG00000198739,LRRTM3,2419.227916069363
ENSG00000156510,HKDC1,
ENSG00000189129,PLAC9,35701.39067475869
ENSG00000026103,FAS,5580525.432430687
ENSG00000138182,KIF20B,2765.3871077011686
ENSG00000148680,HTR7,52317.801793458326
ENSG00000138160,KIF11,3685.8482049609624
ENSG00000138193,PLCE1,4169.1111796844725
ENSG00000119969,HELLS,3183.5798839946974
ENSG00000187122,SLIT1,3555.5100330837754
ENSG00000148798,INA,4679.548993363719
ENSG00000156395,SORCS3,3390.177681173916
ENSG00000108018,SORCS1,3829.3289151820213
ENSG00000099204,ABLIM1,5610.129382120769
ENSG00000187164,SHTN1,6579.975555350192
ENSG00000066468,FGFR2,4554.1114866524595
ENSG00000182022,CHST15,3727.5687460987297
ENSG00000148773,MKI67,3967.8796151401207
ENSG00000188385,JAKMIP3,5506.769875458641
ENSG00000130643,CALY,4239.192627751038
ENSG00000151067,CACNA1C,4279.689943043404
ENSG00000111218,PRMT8,9103.287679560528
ENSG00000118971,CCND2,5004.184762474758
ENSG00000010278,CD9,803.1185678835824
ENSG00000111665,CDCA3,2327.772535359041
ENSG00000059804,SLC2A3,4569.983015333368
ENSG00000060138,YBX3,4588.784656220031
ENSG00000273079,GRIN2B,3574.286364984025
ENSG00000048540,LMO3,3703.094058606639
ENSG00000139155,SLCO1C1,15991.607486680097
ENSG00000069431,ABCC9,2829.803188402928
ENSG00000134532,SOX5,5567.537505943107
ENSG00000123104,ITPR2,4526.406298543866
ENSG00000110841,PPFIBP1,2802.1080846865184
ENSG00000139117,CPNE8,6083.978985509928
ENSG00000151229,SLC2A13,4101.4990915805565
ENSG00000018236,CNTN1,3743.500781864326
ENSG00000165966,PDZRN4,17884.11409089317
ENSG00000151233,GXYLT1,4470.686742947183
ENSG00000184613,NELL2,5902.44194818589
ENSG00000123416,TUBA1B,9315.412185876818
ENSG00000167553,TUBA1C,3203.406651599153
ENSG00000123358,NR4A1,4492.405676793207
ENSG00000123307,NEUROD4,899.8074920803168
ENSG00000135404,CD63,4328.510560988373
ENSG00000166863,TAC3,
ENSG00000198673,TAFA2,2524.2405457935774
ENSG00000196935,SRGAP1,10391.457388987763
ENSG00000156076,WIF1,32604431.547382858
ENSG00000072657,TRHDE,1736.8722762459236
ENSG00000166006,KCNC2,5899.513473225267
ENSG00000175183,CSRP2,5486.35708253868
ENSG00000067798,NAV3,4304.891204553206
ENSG00000067715,SYT1,8762.98486910111
ENSG00000182050,MGAT4C,8532.803140814956
ENSG00000049130,KITLG,4056.934446117959
ENSG00000057704,TMCC3,3420.8982902762245
ENSG00000188596,CFAP54,6192.638924857515
ENSG00000120802,TMPO,4706.610779341393
ENSG00000139354,GAS2L3,5390.994208339739
ENSG00000256870,SLC5A8,3572.1268891032464
ENSG00000017427,IGF1,6533.453570195706
ENSG00000139352,ASCL1,3968.3714835525493
ENSG00000166598,HSP90B1,5054.151405814035
ENSG00000171310,CHST11,3991.0480639622224
ENSG00000111783,RFX4,4570.031694503824
ENSG00000110880,CORO1C,4405.184689691388
ENSG00000111249,CUX2,4480.841034457846
ENSG00000173064,HECTD4,4983.110909681313
ENSG00000089169,RPH3A,
ENSG00000135116,HRK,604.8940397347444
ENSG00000089250,NOS1,7074.3763453193405
ENSG00000139767,SRRM4,4957.082912379727
ENSG00000197653,DNAH10,2991.617571712155
ENSG00000139364,TMEM132B,3991.0778648322766
ENSG00000189238,LINC00943,5179.175350200169
ENSG00000132932,ATP8A2,3794.05721955163
ENSG00000133121,STARD13,5280.160735635032
ENSG00000133101,CCNA1,10274.768469352446
ENSG00000133107,TRPC4,1827.014320190027
ENSG00000150893,FREM2,52317.79858923049
ENSG00000183722,LHFPL6,4198.591014156501
ENSG00000215475,SIAH3,4474.184703103154
ENSG00000102468,HTR2A,22847.622186887245
ENSG00000136108,CKAP2,4434.373624149425
ENSG00000118946,PCDH17,5281.6899257697205
ENSG00000184226,PCDH9,4064.2348964438183
ENSG00000150361,KLHL1,3547.7557237611686
ENSG00000276644,DACH1,3258.680193827554
ENSG00000136160,EDNRB,530838.8344038167
ENSG00000136158,SPRY2,3755.0784577553068
ENSG00000228824,MIR4500HG,3243.264850465261
ENSG00000165300,SLITRK5,3846.4961627152293
ENSG00000080166,DCT,
ENSG00000185352,HS6ST3,5646.063667881698
ENSG00000088387,DOCK9,4384.73520719772
ENSG00000102452,NALCN,4193036.650609409
ENSG00000102466,FGF14,1699.6741373865618
ENSG00000204442,NALF1,3962.7891061147125
ENSG00000041515,MYO16,3149.433103868523
ENSG00000092051,JPH4,4644.8701282222855
ENSG00000168952,STXBP6,7906.048803151654
ENSG00000151322,NPAS3,5162.706350685259
ENSG00000165379,LRFN5,4637.123427590202
ENSG00000129534,MIS18BP1,2745.844196426268
ENSG00000139915,MDGA2,1771.991945909624
ENSG00000100505,TRIM9,4336.359445066676
ENSG00000100526,CDKN3,8562.436762427777
ENSG00000131981,LGALS3,4776.882758131832
ENSG00000126787,DLGAP5,3502.5361212484313
ENSG00000165617,DACT1,4804.201780309969
ENSG00000151838,CCDC175,6728.38703919604
ENSG00000140015,KCNH5,1134.9729830576075
ENSG00000054654,SYNE2,5959.775208184013
ENSG00000185650,ZFP36L1,6659.056435866948
ENSG00000198732,SMOC1,4427.319463464693
ENSG00000182732,RGS6,3635.661260907222
ENSG00000170345,FOS,4787.83671775922
ENSG00000140044,JDP2,6009.5602488735
ENSG00000021645,NRXN3,6820.10173026226
ENSG00000185070,FLRT2,4354.952396752454
ENSG00000127152,BCL11B,4254.609247723359
ENSG00000214548,MEG3,4212.454732914008
ENSG00000080824,HSP90AA1,23602.22716940692
ENSG00000182256,GABRG3,3218.0242799577536
ENSG00000104059,ENTREP2,6579.023183188027
ENSG00000198826,ARHGAP11A,9585.74115035063
ENSG00000166923,GREM1,2182.508088279638
ENSG00000172575,RASGRP1,3759.955970419141
ENSG00000137801,THBS1,3972.550351122562
ENSG00000128944,KNSTRN,3519.578355495209
ENSG00000137812,KNL1,2740.7757229972262
ENSG00000137804,NUSAP1,3574.1460324653062
ENSG00000166710,B2M,4877.106902108422
ENSG00000128951,DUT,4120.1337145859625
ENSG00000104112,SCG3,6098.790037798096
ENSG00000128872,TMOD2,4257.868845835477
ENSG00000137766,UNC13C,7889.677634341255
ENSG00000157456,CCNB2,4905.789439734432
ENSG00000182718,ANXA2,2604.0501193159566
ENSG00000069667,RORA,5198.439587999243
ENSG00000171914,TLN2,3446.845529971682
ENSG00000140416,TPM1,4638.774211393662
ENSG00000074410,CA12,3524.05118787799
ENSG00000140451,PIF1,4780.564410670724
ENSG00000137807,KIF23,2952.2638658934725
ENSG00000137831,UACA,4507.461656714507
ENSG00000103740,ACSBG1,3510.593645667881
ENSG00000140600,SH3GL3,4470.987919470952
ENSG00000156218,ADAMTSL3,5433.357599968196
ENSG00000140538,NTRK3,4886.021416487075
ENSG00000185518,SV2B,2766.16432685044
ENSG00000176463,SLCO3A1,3274.5882288377124
ENSG00000182253,SYNM,4463.727019561537
ENSG00000140479,PCSK6,19174.02658179435
ENSG00000103260,METRN,7405.796966276098
ENSG00000078328,RBFOX1,5270.759015955382
ENSG00000183044,ABAT,3704.2915039445697
ENSG00000183454,GRIN2A,766.670061997702
ENSG00000237515,SHISA9,6474.921329097834
ENSG00000170540,ARL6IP1,4588.910102161943
ENSG00000166851,PLK1,11782.165773734621
ENSG00000166501,PRKCB,4664.426033737193
ENSG00000006116,CACNG3,19328.698278780463
ENSG00000182601,HS3ST4,3259.5111410119166
ENSG00000091651,ORC6,4142.08376316538
ENSG00000171208,NETO2,5208.68098136283
ENSG00000260850,LOC102723323,
ENSG00000087250,MT3,4402.21485674627
ENSG00000125148,MT2A,1938.5612557166414
ENSG00000169715,MT1E,9932.07945891936
ENSG00000150394,CDH8,5480.96592998449
ENSG00000140937,CDH11,3900.0846815930604
ENSG00000260664,,4441.3103645170395
ENSG00000140945,CDH13,4651.605192652453
ENSG00000167508,MVD,4038.42013888589
ENSG00000185924,RTN4RL1,4709.136705371017
ENSG00000179314,WSCD1,4549.20050757813
ENSG00000129195,PIMREG,1677.7198908326036
ENSG00000129244,ATP1B2,3366.790132643019
ENSG00000154914,USP43,
ENSG00000109099,PMP22,7958.448880810926
ENSG00000063015,SEZ6,4067.4592885166803
ENSG00000108684,ASIC2,48953.08086397425
ENSG00000283417,,
ENSG00000279668,,
ENSG00000277632,CCL3,5035.4642875654445
ENSG00000275302,CCL4,9990.705998105046
ENSG00000276070,CCL4L2,15211.017242503225
ENSG00000131747,TOP2A,2673.206560125211
ENSG00000131095,GFAP,7954.44936775214
ENSG00000006283,CACNA1G,7803.849624916738
ENSG00000154975,CA10,21250.287323571392
ENSG00000153944,MSI2,4163.3105496708
ENSG00000011028,MRC2,8861.63716862767
ENSG00000182481,KPNA2,4138.918822062177
ENSG00000125398,SOX9,3657.226991572196
ENSG00000180616,SSTR2,3804.900104008409
ENSG00000069188,SDK2,1972.5654431433927
ENSG00000204347,BTBD17,2788.024848769132
ENSG00000089685,BIRC5,3032.758604569384
ENSG00000184557,SOCS3,25863.848161628845
ENSG00000176890,TYMS,2836.365528790576
ENSG00000080986,NDC80,11107.680448761337
ENSG00000168461,RAB31,2112.2005602308086
ENSG00000141404,GNAL,4057.557320557788
ENSG00000180777,ANKRD30B,4293.05472254698
ENSG00000171885,AQP4,1201094.4666792084
ENSG00000134755,DSC2,6811.153068797948
ENSG00000197705,KLHL14,5304.617260348851
ENSG00000101489,CELF4,4263.499222335743
ENSG00000132872,SYT4,5773.596954910486
ENSG00000101670,LIPG,8048.989343005552
ENSG00000187323,DCC,3640.912952896516
ENSG00000196628,TCF4,16214.465851257972
ENSG00000134443,GRP,2629.1741179907435
ENSG00000183287,CCBE1,2844.3324803150995
ENSG00000171791,BCL2,4632.457592365366
ENSG00000081138,CDH7,635.8824771104588
ENSG00000171451,DSEL,4587.666922265145
ENSG00000206052,DOK6,3783.802448743093
ENSG00000141668,CBLN2,4499.071872775428
ENSG00000263146,LINC01896,5961.519171238297
ENSG00000132646,PCNA,3737.536636603609
ENSG00000182621,PLCB1,4508.107285012721
ENSG00000101333,PLCB4,4461.7026759280325
ENSG00000172264,MACROD2,3574.2069251649546
ENSG00000125848,FLRT3,2703.6114632241256
ENSG00000125851,PCSK2,2623.285725400802
ENSG00000101439,CST3,4186.044578365838
ENSG00000125968,ID1,4254.451521507441
ENSG00000088325,TPX2,6275.510898909087
ENSG00000088367,EPB41L1,3652.999820491168
ENSG00000132821,VSTM2L,4208.580479611169
ENSG00000196090,PTPRT,2726.9632293086142
ENSG00000175063,UBE2C,5557.187207743543
ENSG00000064655,EYA2,78487499.55100526
ENSG00000196562,SULF2,2345.767796323116
ENSG00000124126,PREX1,4361.335792972634
ENSG00000101096,NFATC2,234269.04741317275
ENSG00000182463,TSHZ2,8999.792231676916
ENSG00000101134,DOK5,5205.037027137428
ENSG00000087586,AURKA,5233.448151283146
ENSG00000087510,TFAP2C,3388.092869533407
ENSG00000101144,BMP7,7189.033923650797
ENSG00000179242,CDH4,4505.2334930147945
ENSG00000092758,COL9A3,3914.6707498959468
ENSG00000101198,NKAIN4,3566.636542178834
ENSG00000185198,PRSS57,
ENSG00000080573,COL5A3,1815208.9246544929
ENSG00000065989,PDE4A,4508.312023272845
ENSG00000130164,LDLR,3513.7775960770846
ENSG00000160888,IER2,4356.855080990581
ENSG00000132002,DNAJB1,4823.562930338024
ENSG00000130522,JUND,5132.407774572129
ENSG00000187135,VSTM2B,10417.877842741325
ENSG00000198597,ZNF536,7617.740767884983
ENSG00000121297,TSHZ3,4674.373615065058
ENSG00000153902,LGI4,2190.3377686296794
ENSG00000128016,ZFP36,3679.965538547406
ENSG00000125740,FOSB,5713.419251422721
ENSG00000167614,TTYH1,4360.14439917113
ENSG00000108106,UBE2S,5091.051718666529
ENSG00000129824,RPS4Y1,
ENSG00000067646,ZFY,
ENSG00000099715,PCDH11Y,3120.5382056657795
ENSG00000233864,,
ENSG00000114374,USP9Y,
ENSG00000067048,DDX3Y,
ENSG00000183878,UTY,
ENSG00000165246,NLGN4Y,
ENSG00000012817,KDM5D,
ENSG00000182902,SLC25A18,9168.337629382273
ENSG00000100095,SEZ6L,3544.7215417046605
ENSG00000100276,RASL10A,3921.685031845302
ENSG00000100234,TIMP3,5444.559372143464
ENSG00000100097,LGALS1,6436.156479787794
ENSG00000100346,CACNA1I,4121.807602189978
ENSG00000159307,SCUBE1,3664.9075678124113
ENSG00000186732,MPPED1,4456.23442520316
ENSG00000075218,GTSE1,3950.054112851308
ENSG00000100427,MLC1,2682.9856361799116
ENSG00000215386,MIR99AHG,4150.749537176287
ENSG00000154640,BTG3,4574.298673157862
ENSG00000154654,NCAM2,4419.475082497015
ENSG00000171189,GRIK1,3715.251413079628
ENSG00000184221,OLIG1,7876.8094247807885
ENSG00000142197,DOP1B,4323.2298411302145
ENSG00000157542,KCNJ6,4224.019645957243
