gene,symbol,score
ENSG00000151090,THRB,48665.128749156385
ENSG00000179796,LRRC3B,5408.4165306046925
ENSG00000163491,NEK10,7112.766487264832
ENSG00000033867,SLC4A7,4660.492847194341
ENSG00000163508,EOMES,5378.703975197884
ENSG00000144642,RBMS3,371.01942146051033
ENSG00000144645,OSBPL10,4795.381662273328
ENSG00000206557,TRIM71,5269.5628944070895
ENSG00000153558,FBXL2,3663.2375427874617
ENSG00000172995,ARPP21,5074.72579442997
ENSG00000163673,DCLK3,4963.42823597213
ENSG00000144668,ITGA9,8460.502838515053
ENSG00000168026,TTC21A,2802.755809588428
ENSG00000170011,MYRIP,5667.988843101369
ENSG00000114784,EIF1B,7476.718926696232
ENSG00000168038,ULK4,4062.4747367425402
ENSG00000163808,KIF15,24337.221592652095
ENSG00000114646,CSPG5,8773.849831219983
ENSG00000235236,,6656.815048583383
ENSG00000164076,CAMKV,5074.889413165164
ENSG00000007402,CACNA2D2,56373.043319202116
ENSG00000088538,DOCK3,6914.445095963117
ENSG00000157388,CACNA1D,23540.762645002473
ENSG00000157445,CACNA2D3,8165.535000523689
ENSG00000243715,CACNA2D3-AS1,418508.4123672119
ENSG00000144771,LRTM1,6339270.82614147
ENSG00000187672,ERC2,4823.289431442972
ENSG00000168309,FAM107A,4250.780441506458
ENSG00000163689,CFAP20DC,3720.496460228497
ENSG00000144724,PTPRG,3401.3892032858057
ENSG00000163618,CADPS,5719.778891382198
ENSG00000163630,SYNPR,4467.115826559818
ENSG00000243410,PSMD6-AS1,5069.373019375634
ENSG00000163637,PRICKLE2,4840.129776868001
ENSG00000163638,ADAMTS9,76369.69866667726
ENSG00000241684,ADAMTS9-AS2,5460.717089777661
ENSG00000151276,MAGI1,3064.9911681774515
ENSG00000183662,TAFA1,4189.332915710257
ENSG00000114541,FRMD4B,7125.412476698666
ENSG00000114861,FOXP1,4058.644691440386
ENSG00000121440,PDZRN3,499134.303398785
ENSG00000113805,CNTN3,6474.240873648084
ENSG00000185008,ROBO2,5748.792201877323
ENSG00000175161,CADM2,3745.388752967635
ENSG00000080224,EPHA6,6479.84484327532
ENSG00000154175,ABI3BP,
ENSG00000170017,ALCAM,3173.777868042925
ENSG00000242759,LINC00882,9686.982366886523
ENSG00000198919,DZIP3,4278.537186651227
ENSG00000177707,NECTIN3,4235.538825876586
ENSG00000091986,CCDC80,23253.863423175375
ENSG00000144857,BOC,6893.451833287165
ENSG00000206530,CFAP44,20143.82332782409
ENSG00000181722,ZBTB20,4476.132185077721
ENSG00000172020,GAP43,7756.285462841707
ENSG00000185565,LSAMP,4238.464950986278
ENSG00000183833,CFAP91,3460.8867865376683
ENSG00000145087,STXBP5L,7733.611107525408
ENSG00000173230,GOLGB1,4946.6270273271875
ENSG00000163406,SLC15A2,5331.777049078168
ENSG00000065485,PDIA5,1837.0706658324748
ENSG00000173175,ADCY5,6940.577516378042
ENSG00000082781,ITGB5,14613.811658664417
ENSG00000114554,PLXNA1,5329.278228427006
ENSG00000074416,MGLL,2318.6827024552254
ENSG00000017260,ATP2C1,4623.285862721187
ENSG00000251011,TMEM108-AS1,6757.226011867954
ENSG00000091513,TF,3316.5971106707416
ENSG00000114115,RBP1,4094.536567366828
ENSG00000158258,CLSTN2,7719.477384474002
ENSG00000177311,ZBTB38,5178.61438423844
ENSG00000175066,GK5,4237.301915371718
ENSG00000144935,TRPC1,10013.167972707737
ENSG00000169282,KCNAB1,3946.1179811364545
ENSG00000197415,VEPH1,8734.595249275111
ENSG00000283154,IQCJ-SCHIP1,2944.537312485314
ENSG00000113810,SMC4,3020.7446121997314
ENSG00000196542,SPTSSB,59581.6997998889
ENSG00000244128,LINC01322,25788.324710822806
ENSG00000169064,ZBBX,41684.27269489704
ENSG00000163536,SERPINI1,6809.26794176089
ENSG00000242268,LINC02082,425000.45270445466
ENSG00000144959,NCEH1,2316.977192854665
ENSG00000114346,ECT2,4576.608279682686
ENSG00000172667,ZMAT3,2613.49509646524
ENSG00000114757,PEX5L,3929.9750715674227
ENSG00000163728,TTC14,4192.696302656886
ENSG00000053524,MCF2L2,2512.5041756078194
ENSG00000073792,IGF2BP2,4704.9448295554885
ENSG00000244405,ETV5,2072.6533858012626
ENSG00000073849,ST6GAL1,3620.7687322967167
ENSG00000127241,MASP1,5083.844764598877
ENSG00000283175,LOC101929130,3535.383974402396
ENSG00000113916,BCL6,4395.824086556531
ENSG00000145012,LPP,4446.028213454214
ENSG00000196083,IL1RAP,9484.555855300046
ENSG00000114279,FGF12,4460.4912616803795
ENSG00000180611,MB21D2,4501.335786822622
ENSG00000127249,ATP13A4,2294.2046930133056
ENSG00000114315,HES1,3154.8172510844165
ENSG00000061938,TNK2,5087.812719078252
ENSG00000119227,PIGZ,25234.09753475426
ENSG00000075711,DLG1,4036.839663318517
ENSG00000185621,LMLN,4308.794479661302
ENSG00000145214,DGKQ,7173.332294784404
ENSG00000163945,UVSSA,4990.851147814727
ENSG00000068078,FGFR3,15301.76014300859
ENSG00000152953,STK32B,9929.678892676391
ENSG00000181215,C4orf50,12756.95604385523
ENSG00000074211,PPP2R2C,3618.7328514384503
ENSG00000184985,SORCS2,8435.261495804372
ENSG00000002587,HS3ST1,5197.786466547318
ENSG00000163145,C1QTNF7,44933.793590923015
ENSG00000004468,CD38,
ENSG00000007062,PROM1,118503.57717586048
ENSG00000169744,LDB2,3271.0798589204146
ENSG00000109805,NCAPG,7095.27162783816
ENSG00000145147,SLIT2,2295.014144251316
ENSG00000185774,KCNIP4,101757.31729246081
ENSG00000091490,SEL1L3,5891.588866660302
ENSG00000169851,PCDH7,4391.623301613809
ENSG00000047365,ARAP2,8872.435967708197
ENSG00000174145,NWD2,1450.781300353443
ENSG00000179299,NSUN7,4336.0929859003245
ENSG00000154277,UCHL1,12893.159598235934
ENSG00000064042,LIMCH1,7817.563194935209
ENSG00000124406,ATP8A1,5258.687461792684
ENSG00000183783,KCTD8,26247.536218390316
ENSG00000163285,GABRG1,21003.332316971573
ENSG00000151834,GABRA2,6593.707815808421
ENSG00000109158,GABRA4,7460.128261903324
ENSG00000163288,GABRB1,3527.0628469896556
ENSG00000074966,TXK,85219211.24341837
ENSG00000135605,TEC,57279.55545967749
ENSG00000128045,RASL11B,4851.09736920855
ENSG00000072201,LNX1,4666.158537256495
ENSG00000134853,PDGFRA,956.9093468556455
ENSG00000157404,KIT,1619.408349287393
ENSG00000109255,NMU,14714250.82475004
ENSG00000174799,CEP135,5232.4395681373635
ENSG00000171476,HOPX,3020.8548168199222
ENSG00000163453,IGFBP7,37536.93907080728
ENSG00000150471,ADGRL3,4145.863517575868
ENSG00000145242,EPHA5,4181.743854100276
ENSG00000250075,LOC101927237,39272.147753206955
ENSG00000080493,SLC4A4,5901.781960896605
ENSG00000156140,ADAMTS3,19875.898587622905
ENSG00000169429,CXCL8,662283454.1325046
ENSG00000138769,CDKL2,3646.732364195999
ENSG00000138744,NAAA,3181.105211012079
ENSG00000163749,CCDC158,8084.924560042112
ENSG00000138759,FRAS1,1350.647230346518
ENSG00000152784,PRDM8,4677.242069983832
ENSG00000138670,RASGEF1B,3557.5029020465263
ENSG00000249242,TMEM150C,4396.5924441842935
ENSG00000145284,SCD5,4546.657922966408
ENSG00000163624,CDS1,6389.715955145252
ENSG00000251260,WDFY3-AS1,3953.2527158814064
ENSG00000109339,MAPK10,5395.438247293834
ENSG00000163629,PTPN13,3296.338822345249
ENSG00000152583,SPARCL1,13314.883099727367
ENSG00000118785,SPP1,7364.883932899433
ENSG00000163644,PPM1K,4423.281724030496
ENSG00000185477,GPRIN3,1709.214445955907
ENSG00000145335,SNCA,4725.6417642420365
ENSG00000184305,CCSER1,3583.252934948581
ENSG00000248984,,1270700635.6244297
ENSG00000152208,GRID2,5670.178810137728
ENSG00000182168,UNC5C,1822.938333772884
ENSG00000163116,STPG2,1403265.0003429875
ENSG00000138814,PPP3CA,4807.3426741281055
ENSG00000109323,MANBA,1666.5179601189584
ENSG00000138778,CENPE,5363.765545123388
ENSG00000169836,TACR3,
ENSG00000168772,CXXC4,1244.6432701872775
ENSG00000168769,TET2,4620.937390184352
ENSG00000168743,NPNT,
ENSG00000188517,COL25A1,5802.330354799624
ENSG00000138798,EGF,
ENSG00000178403,NEUROG2,3711.864060592824
ENSG00000145362,ANK2,6479.750461748619
ENSG00000164100,NDST3,4813.032933955986
ENSG00000164099,PRSS12,4605.835925693683
ENSG00000172403,SYNPO2,4599.225800143793
ENSG00000164109,MAD2L1,7202.181945718916
ENSG00000164111,ANXA5,3334.610065490028
ENSG00000145386,CCNA2,1500.4724971245598
ENSG00000138688,BLTP1,5137.567494882362
ENSG00000196159,FAT4,3334.5019430389375
ENSG00000164066,INTU,4493.735947549185
ENSG00000138709,LARP1B,5141.087050540552
ENSG00000250241,PCDH10-DT,2338.480869055368
ENSG00000138650,PCDH10,3664.057007776884
ENSG00000151012,SLC7A11,11390.05095232937
ENSG00000273247,RAB33B-AS1,4110.672096956467
ENSG00000145391,SETD7,3785.0872575658577
ENSG00000170153,RNF150,4103.194811099399
ENSG00000109452,INPP4B,3728.314787122429
ENSG00000164161,HHIP,44743.10481092131
ENSG00000164169,PRMT9,6531.148770572576
ENSG00000151623,NR3C2,3075862.946802158
ENSG00000109686,SH3D19,14685.796654545136
ENSG00000109670,FBXW7,3625.940344321604
ENSG00000145423,SFRP2,7733.975105639624
ENSG00000164114,MAP9,4509.5792886950385
ENSG00000145431,PDGFC,2186.2337416658233
ENSG00000120251,GRIA2,5087.383332991889
ENSG00000164125,GASK1B,469952.2374988244
ENSG00000171509,RXFP1,
ENSG00000168843,FSTL5,2463.919902053437
ENSG00000164128,NPY1R,4250.652161564511
ENSG00000145416,MARCHF1,4563.110135315274
ENSG00000052802,MSMO1,5255.259497936591
ENSG00000038295,TLL1,14394.66685284794
ENSG00000196104,SPOCK3,1302376.0614984888
ENSG00000198948,MFAP3L,57664840.14309655
ENSG00000174473,GALNTL6,
ENSG00000164104,HMGB2,2864.954227139871
