gene,symbol,score
ENSG00000107984,DKK1,9055.056524683176
ENSG00000150275,PCDH15,
ENSG00000122952,ZWINT,12308.803892903228
ENSG00000151150,ANK3,6074.690147777454
ENSG00000170312,CDK1,6330.447210671281
ENSG00000150347,ARID5B,5491.523550626999
ENSG00000182010,RTKN2,3141.205618603826
ENSG00000122877,EGR2,22549.484893826015
ENSG00000198739,LRRTM3,3755.3771132925153
ENSG00000138346,DNA2,3170.651978881355
ENSG00000165730,STOX1,5267.236073308327
ENSG00000122862,SRGN,7013.251261463515
ENSG00000168209,DDIT4,5577.690537350856
ENSG00000138315,OIT3,56424.89818722933
ENSG00000122884,P4HA1,4805.290306304056
ENSG00000213551,DNAJC9,3188.119357835577
ENSG00000035403,VCL,5485.860052909759
ENSG00000156110,ADK,6120.8079461403895
ENSG00000156113,KCNMA1,8384.704390045063
ENSG00000165424,ZCCHC24,10731.511896625
ENSG00000189129,PLAC9,221192.48900431462
ENSG00000234942,GRID1-AS1,33091.23338387567
ENSG00000148671,ADIRF,1902022.9001190772
ENSG00000026103,FAS,968107.0067085115
ENSG00000138135,CH25H,16942.193862220895
ENSG00000185745,IFIT1,3987.7067605695233
ENSG00000152779,SLC16A12,12897.97094206853
ENSG00000138182,KIF20B,1770.6306067111746
ENSG00000180628,PCGF5,7486.975355174399
ENSG00000174721,FGFBP3,3135.778033656078
ENSG00000138160,KIF11,8633.368642116815
ENSG00000152804,HHEX,87380.89164515004
ENSG00000095596,CYP26A1,26638.046866113484
ENSG00000138180,CEP55,10130.816424188764
ENSG00000108231,LGI1,5817.936989126925
ENSG00000138193,PLCE1,3712.057412138101
ENSG00000119969,HELLS,5284.335101480563
ENSG00000107438,PDLIM1,5743.127927932596
ENSG00000187122,SLIT1,4624.299649805744
ENSG00000269891,ARHGAP19-SLIT1,6311.177503511067
ENSG00000171314,PGAM1,4108.400612296604
ENSG00000099194,SCD,4012.040105132257
ENSG00000273476,,845.536982065088
ENSG00000148798,INA,4242.110515005201
ENSG00000148700,ADD3,4812.880985154216
ENSG00000150594,ADRA2A,3792.7610325975165
ENSG00000148737,TCF7L2,7356.693992051994
ENSG00000099204,ABLIM1,4647.978305308442
ENSG00000148908,RGS10,15732.048022955236
ENSG00000151929,BAG3,61874.86130442474
ENSG00000166033,HTRA1,4711.170073522666
ENSG00000154473,BUB3,4511.080021457448
ENSG00000065154,OAT,4017.086724531488
ENSG00000150760,DOCK1,7356.657469658836
ENSG00000148773,MKI67,8481.263713243812
ENSG00000176171,BNIP3,5258.617585147277
ENSG00000010379,SLC6A13,7809.2132707977435
ENSG00000151067,CACNA1C,4490.927631397141
ENSG00000111206,FOXM1,9371.995173148533
ENSG00000111218,PRMT8,3835.342630376069
ENSG00000118971,CCND2,4889.954490058478
ENSG00000111247,RAD51AP1,11424.309327574229
ENSG00000185652,NTF3,11785.480718167308
ENSG00000010278,CD9,28819.54806755184
ENSG00000010292,NCAPD2,2903.958762521911
ENSG00000111640,GAPDH,5884.184902746862
ENSG00000010610,CD4,
ENSG00000111665,CDCA3,7115.393630400677
ENSG00000111669,TPI1,3780.368126153861
ENSG00000173262,SLC2A14,132927292.60606895
ENSG00000059804,SLC2A3,935.2674622637213
ENSG00000171860,C3AR1,
ENSG00000175899,A2M,41510.91156687377
ENSG00000111796,KLRB1,
ENSG00000110852,CLEC2B,
ENSG00000173391,OLR1,230956246.15923214
ENSG00000060138,YBX3,2871.001866803879
ENSG00000178878,APOLD1,9161.306283371086
ENSG00000134531,EMP1,
ENSG00000273079,GRIN2B,4413.134964169718
ENSG00000111348,ARHGDIB,79340.2972855948
ENSG00000008394,MGST1,74382.1738750465
ENSG00000048540,LMO3,3989.235346233872
ENSG00000111404,RERGL,
ENSG00000139155,SLCO1C1,88902.31593004655
ENSG00000111716,LDHB,6102.332907498811
ENSG00000069431,ABCC9,3477.1970510484466
ENSG00000250166,C2CD5-AS1,
ENSG00000123095,BHLHE41,6723.591146634484
ENSG00000123096,SSPN,4221.74226687704
ENSG00000278095,,19097857843.739487
ENSG00000123104,ITPR2,4374.604917439066
ENSG00000110841,PPFIBP1,2753.8982612082063
ENSG00000087494,PTHLH,
ENSG00000139117,CPNE8,1247.5242155830674
ENSG00000205592,MUC19,
ENSG00000018236,CNTN1,4110.282458794848
ENSG00000165966,PDZRN4,1430.6239591245258
ENSG00000151233,GXYLT1,2456.749381451167
ENSG00000184613,NELL2,4828.115754257806
ENSG00000185610,DBX2,364510.2422525503
ENSG00000139218,SCAF11,3266.1426402686784
ENSG00000134291,TMEM106C,3445.3652636399647
ENSG00000123416,TUBA1B,6434.843866059672
ENSG00000167552,TUBA1A,10377.120894228332
ENSG00000167553,TUBA1C,4091.3281719083925
ENSG00000135451,TROAP,20657.396229373982
ENSG00000139644,TMBIM6,6259.081210406629
ENSG00000161800,RACGAP1,6691.79797088746
ENSG00000167588,GPD1,2764.694395187746
ENSG00000050405,LIMA1,4312.566237348002
ENSG00000185432,TMT1A,7180.774576131757
ENSG00000123358,NR4A1,6929.203327035156
ENSG00000135476,ESPL1,
ENSG00000170374,SP7,
ENSG00000094916,CBX5,5610.816593878808
ENSG00000123405,NFE2,
ENSG00000123338,NCKAP1L,
ENSG00000123307,NEUROD4,4717.830050325452
ENSG00000170439,TMT1B,
ENSG00000135404,CD63,4999.02687209331
ENSG00000123374,CDK2,11018.084437064363
ENSG00000229117,RPL41,7249.489519715982
ENSG00000175336,APOF,
ENSG00000111602,TIMELESS,3961.7997606775107
ENSG00000166863,TAC3,
ENSG00000175197,DDIT3,4533.4713147644115
ENSG00000156076,WIF1,1997455.0713090796
ENSG00000149948,HMGA2,4918.915864442511
ENSG00000111554,MDM1,6458.914209107306
ENSG00000127325,BEST3,
ENSG00000127328,RAB3IP,3826.8280313274618
ENSG00000153233,PTPRR,6037.782563387854
ENSG00000166006,KCNC2,10193.801311799381
ENSG00000187109,NAP1L1,4248.051794762818
ENSG00000175183,CSRP2,4197.696505326883
ENSG00000165891,E2F7,5972.23227703737
ENSG00000067798,NAV3,5004.796442306451
ENSG00000177425,PAWR,5459.568127248019
ENSG00000133640,LRRIQ1,4096.365613799393
ENSG00000182050,MGAT4C,2810.3690463922226
ENSG00000198707,CEP290,3485.908087252929
ENSG00000139318,DUSP6,4958.587566597147
ENSG00000070961,ATP2B1,5034.699904903296
ENSG00000139329,LUM,
ENSG00000011465,DCN,5021.8040013362215
ENSG00000136040,PLXNC1,2059.9860278328506
ENSG00000258292,LINC02410,
ENSG00000139350,NEDD1,4613.628884410932
ENSG00000120802,TMPO,4124.960739034131
ENSG00000166130,IKBIP,2452.3400752702732
ENSG00000179520,SLC17A8,7775.81417938222
ENSG00000139354,GAS2L3,8787.019199411432
ENSG00000256870,SLC5A8,10766.444557057039
ENSG00000111666,CHPT1,6793.314486842115
ENSG00000185480,PARPBP,8573.103955484727
ENSG00000139352,ASCL1,5638.456760973009
ENSG00000166598,HSP90B1,4513.698678707851
ENSG00000120820,GLT8D2,11324.57748182801
ENSG00000235162,C12orf75,5419.858586313576
ENSG00000111783,RFX4,7536.419503394585
ENSG00000110876,SELPLG,
ENSG00000139445,FOXN4,13730.99574687831
ENSG00000089169,RPH3A,
ENSG00000135111,TBX3,
ENSG00000135116,HRK,1859.2007305292914
ENSG00000089250,NOS1,3571.419126659016
ENSG00000122966,CIT,33419.173887540055
ENSG00000089157,RPLP0,7829.766599815197
ENSG00000135100,HNF1A,52466633.283984944
ENSG00000135114,OASL,
ENSG00000089041,P2RX7,81301.59704800058
ENSG00000184445,KNTC1,6666.364280908751
ENSG00000183955,KMT5A,5455.397155672529
ENSG00000139364,TMEM132B,5215.905041660572
ENSG00000189238,LINC00943,2752.5504797330987
ENSG00000151952,TMEM132D,4612.42519366724
ENSG00000132341,RAN,5409.128871492299
ENSG00000176894,PXMP2,5948.705033789135
ENSG00000121742,GJB6,
ENSG00000165480,SKA3,6579.207277583558
ENSG00000132932,ATP8A2,4491.932385677307
ENSG00000169840,GSX1,
ENSG00000189403,HMGB1,6533.994719163643
ENSG00000175664,TEX26,201662376.6349515
ENSG00000120694,HSPH1,3829.492398870025
ENSG00000139618,BRCA2,7144.950411081844
ENSG00000133119,RFC3,4188.587468664657
ENSG00000172915,NBEA,4512.092516980969
ENSG00000133101,CCNA1,4635.786556090816
ENSG00000120693,SMAD9,4350.384535199
ENSG00000183722,LHFPL6,3143.0568657562344
ENSG00000150907,FOXO1,1027.2776552571702
ENSG00000102760,RGCC,754.7329658707317
ENSG00000102780,DGKH,3291.633677581461
ENSG00000136167,LCP1,3770904828.6758494
ENSG00000102468,HTR2A,15188.765563356275
ENSG00000231607,DLEU2,4223.7529919825365
ENSG00000136104,RNASEH2B,5114.7365767433985
ENSG00000136108,CKAP2,2654.758627686921
ENSG00000136110,CNMD,5552.46931141532
ENSG00000136099,PCDH8,3454.7403601796113
ENSG00000118946,PCDH17,8199.781225689952
ENSG00000139734,DIAPH3,11936.960531448864
ENSG00000184226,PCDH9,4429.144129145297
ENSG00000276644,DACH1,12570.067895575117
ENSG00000204899,MZT1,5711.019865744729
ENSG00000136122,BORA,51874.60568765599
ENSG00000136153,LMO7,4442.06529054901
ENSG00000136160,EDNRB,509209.4405657098
ENSG00000136158,SPRY2,4060.175206663663
ENSG00000184564,SLITRK6,11245.210238797763
ENSG00000165300,SLITRK5,4142.808899320821
ENSG00000226037,LINC01040,
ENSG00000183098,GPC6,6591.035638017089
ENSG00000080166,DCT,
ENSG00000125285,SOX21,4380.529533445628
ENSG00000134873,CLDN10,39893.094043805024
ENSG00000185352,HS6ST3,3429.5873988013004
ENSG00000088387,DOCK9,2333.656284565527
ENSG00000169508,GPR183,2801.709791624293
ENSG00000139800,ZIC5,817793.4126681631
ENSG00000043355,ZIC2,97511.65639356156
ENSG00000233009,NALCN-AS1,
ENSG00000175820,CCDC168,4661.216134628583
ENSG00000041515,MYO16,5260.793999942965
ENSG00000275830,LINC03082,
ENSG00000182968,SOX1,6780.319272903193
ENSG00000198805,PNP,2064.748984684961
ENSG00000129538,RNASE1,7645.124998653324
ENSG00000169327,OR5AU1,
ENSG00000211829,TRDC,
ENSG00000092054,MYH7,
ENSG00000100867,DHRS2,
ENSG00000100908,EMC9,6224.189792024217
ENSG00000168952,STXBP6,7812.434865233715
ENSG00000092140,G2E3,3786.060578262161
ENSG00000129493,HEATR5A,2631.0779202784706
ENSG00000100852,ARHGAP5,2884.378045846421
ENSG00000151322,NPAS3,2041.9001204734009
ENSG00000129521,EGLN3,24179.807280473196
ENSG00000165389,SPTSSA,2990.6229306412356
ENSG00000136352,NKX2-1,
ENSG00000129534,MIS18BP1,6355.372070832763
ENSG00000258700,LINC00871,
ENSG00000165501,LRR1,7944.120149960885
ENSG00000100503,NIN,4529.2860915813335
ENSG00000100504,PYGL,12371.020992775275
ENSG00000100505,TRIM9,3519.7681915364324
ENSG00000139921,TMX1,3593.7206558281846
ENSG00000100526,CDKN3,2122.0976464018227
ENSG00000020577,SAMD4A,6457.483428307387
ENSG00000198554,WDHD1,3412.4810432669656
ENSG00000131981,LGALS3,2541.412427084728
ENSG00000126787,DLGAP5,3483.2630030200353
ENSG00000126777,KTN1,4545.571221422461
ENSG00000165617,DACT1,4772.8754206489475
ENSG00000126778,SIX1,
ENSG00000126785,RHOJ,3390.9374682955795
ENSG00000258943,,
ENSG00000054654,SYNE2,4411.133423303797
ENSG00000126803,HSPA2,15002.044119154943
ENSG00000072415,PALS1,5383.363987179991
ENSG00000185650,ZFP36L1,2706.9738982610793
ENSG00000072110,ACTN1,6395.500472454904
ENSG00000198732,SMOC1,1050.4546531112364
ENSG00000205683,DPF3,4956.999163635842
ENSG00000119711,ALDH6A1,6599.246551319933
ENSG00000183379,SYNDIG1L,
ENSG00000170345,FOS,8735.276294288806
ENSG00000140044,JDP2,19430.25551496319
ENSG00000021645,NRXN3,14521.49123527718
ENSG00000258829,,
ENSG00000211448,DIO2,3425.8201797885954
ENSG00000165409,TSHR,4446.119589652711
ENSG00000140022,STON2,2918.0921457875907
ENSG00000185070,FLRT2,3949.7353165249788
ENSG00000140030,GPR65,
ENSG00000140067,FAM181A,2839.6084192582903
ENSG00000100749,VRK1,6475.132296728695
ENSG00000127152,BCL11B,4241.687644104393
ENSG00000214548,MEG3,4017.608888550335
ENSG00000225746,MEG8,6250.806108772516
ENSG00000197406,DIO3,
ENSG00000080824,HSP90AA1,7159.1427584397325
ENSG00000156381,ANKRD9,6721.510869956166
ENSG00000166165,CKB,6707.025163535811
ENSG00000184990,SIVA1,4774.106401375904
ENSG00000170779,CDCA4,4424.173633077945
ENSG00000174450,GOLGA6L2,201770.57623344252
ENSG00000206187,LINC02346,15978.899039121563
ENSG00000182256,GABRG3,4118.79037096486
ENSG00000104067,TJP1,3182.4462136169864
ENSG00000198826,ARHGAP11A,10968.068343513803
ENSG00000166923,GREM1,4723.100898443411
ENSG00000198838,RYR3,3839.3713055598064
ENSG00000175265,GOLGA8A,5897.973131443398
ENSG00000215252,GOLGA8B,2363.0963998169773
ENSG00000159251,ACTC1,
ENSG00000172575,RASGRP1,3041.142471743095
ENSG00000156970,BUB1B,32902.39037628956
ENSG00000128944,KNSTRN,5748.735100352363
ENSG00000137812,KNL1,5040.295931089565
ENSG00000104147,OIP5,232674.31575290093
ENSG00000137804,NUSAP1,3208.8605272560717
ENSG00000092470,WDR76,3078.2868836238804
ENSG00000166710,B2M,3717.211714397149
ENSG00000259418,,13534.176196377834
ENSG00000171766,GATM,1053.5676604318191
ENSG00000128951,DUT,3493.954467263809
ENSG00000103995,CEP152,5101.783062433207
ENSG00000140284,SLC27A2,13480.601541033147
ENSG00000183578,TNFAIP8L3,7483.250251128635
ENSG00000138587,MNS1,3675.692389129989
ENSG00000157456,CCNB2,12904.773349422014
ENSG00000182718,ANXA2,6168.819136976416
ENSG00000069667,RORA,6719.514918412874
ENSG00000140416,TPM1,3795.8453669500987
ENSG00000185088,RPS27L,5137.987323640463
ENSG00000074410,CA12,2333.9253513473727
ENSG00000035664,DAPK2,6807.082816496582
ENSG00000166803,PCLAF,8424.332183696364
ENSG00000140451,PIF1,2136.901991879761
ENSG00000137809,ITGA11,10489.103949188568
ENSG00000137807,KIF23,4098.812520009327
ENSG00000137818,RPLP1,7796.875466731009
ENSG00000137831,UACA,5213.704282917336
ENSG00000067225,PKM,3928.493451875329
ENSG00000140365,COMMD4,4815.506924412924
ENSG00000103740,ACSBG1,27288.486627533337
ENSG00000166426,CRABP1,6050.468142168853
ENSG00000058335,RASGRF1,5105.948100682153
ENSG00000136404,TM6SF1,3943.788595773189
ENSG00000156218,ADAMTSL3,5431.594513396586
ENSG00000259527,LINC00052,
ENSG00000140538,NTRK3,5423.831452016757
ENSG00000140545,MFGE8,6525.46524928218
ENSG00000140525,FANCI,3291.01537035565
ENSG00000182054,IDH2,3664.958172370454
ENSG00000197299,BLM,584.4816137697974
ENSG00000198901,PRC1,3319.3432751532064
ENSG00000176463,SLCO3A1,6659.6796005133265
ENSG00000182175,RGMA,7806.556692501595
ENSG00000140563,MCTP2,641.4435603202278
ENSG00000273771,,
ENSG00000247809,NR2F2-AS1,13005.962843128633
ENSG00000185551,NR2F2,2831.359327670684
ENSG00000206177,HBM,3785.0001073219823
ENSG00000188536,HBA2,9822.324516040728
ENSG00000206172,HBA1,576.3136220572652
ENSG00000076344,RGS11,11419.45522207564
ENSG00000185615,PDIA2,1061.1722015039577
ENSG00000103202,NME4,3669.1896177652056
ENSG00000103260,METRN,3985.795541144582
ENSG00000140988,RPS2,8512.968960624023
ENSG00000183971,NPW,9232.7442576556
ENSG00000008710,PKD1,3210.4552656070423
ENSG00000167969,ECI1,3311.0899845098525
ENSG00000162063,CCNF,4954.673787241213
ENSG00000127564,PKMYT1,520.3408634159093
ENSG00000006327,TNFRSF12A,8660.89133699296
ENSG00000008517,IL32,
ENSG00000261889,,4663.716619922748
ENSG00000153048,CARHSP1,5557.791629100351
ENSG00000183454,GRIN2A,11882.437112000185
ENSG00000213853,EMP2,15861.617921706506
ENSG00000175643,RMI2,773.1342689321042
ENSG00000189067,LITAF,3999.9789258178353
ENSG00000237515,SHISA9,8127.575464090223
ENSG00000183426,NPIPA1,6841.765517373036
ENSG00000072864,NDE1,3618.4024574285954
ENSG00000280206,,4980.335642462616
ENSG00000170540,ARL6IP1,4396.480899578658
ENSG00000103528,SYT17,6866.627605074237
ENSG00000103316,CRYM,8094.690068296059
ENSG00000166851,PLK1,12376.41162685772
ENSG00000166501,PRKCB,3445.5661645868963
ENSG00000169181,GSG1L,1596.8024784554168
ENSG00000197471,SPN,13466.058095360751
ENSG00000079616,KIF22,6406.731919861522
ENSG00000149929,HIRIP3,4401.3202191050905
ENSG00000103490,PYCARD,2948.3322063678074
ENSG00000140678,ITGAX,
ENSG00000169877,AHSP,270531594.7852125
ENSG00000171241,SHCBP1,14101.366783355408
ENSG00000091651,ORC6,6559.277856804221
ENSG00000103449,SALL1,11062.058704290575
ENSG00000103460,TOX3,4047.457930500564
ENSG00000245694,LOC101927480,5274.879902741147
ENSG00000087245,MMP2,24517.33240178057
ENSG00000087250,MT3,2820.5720260626745
ENSG00000125148,MT2A,15602.980709754218
ENSG00000169715,MT1E,4447.70867780055
ENSG00000125144,MT1G,3528.7503159958965
ENSG00000187193,MT1X,3819.8634513390616
ENSG00000051108,HERPUD1,5144.821990851565
ENSG00000140848,CPNE2,6614.321962622498
ENSG00000150394,CDH8,4829.230143966487
ENSG00000039068,CDH1,11105.06944090122
ENSG00000172137,CALB2,8781.521745381884
ENSG00000168928,CTRB2,11810.369091538365
ENSG00000166822,TMEM170A,5733.694407972156
ENSG00000152910,CNTNAP4,10802.508650502534
ENSG00000166509,CLEC3A,
ENSG00000178573,MAF,3314.2257777855234
ENSG00000103121,CMC2,4792.711947165489
ENSG00000166451,CENPN,25010.4005670287
ENSG00000140945,CDH13,3488.7280920037683
ENSG00000103175,WFDC1,18351.922370685817
ENSG00000131153,GINS2,4497.498589204075
ENSG00000176692,FOXC2,
ENSG00000167508,MVD,4546.204289687061
ENSG00000167513,CDT1,1047.3937772075437
ENSG00000178773,CPNE7,2724.150155076411
ENSG00000187741,FANCA,5325.814843991954
ENSG00000108405,P2RX1,
ENSG00000167740,CYB5D2,657.6915683376997
ENSG00000161921,CXCL16,23003.44745359683
ENSG00000108518,PFN1,4788.408364689713
ENSG00000179314,WSCD1,4598.489226669965
ENSG00000129195,PIMREG,3605.4901108836857
ENSG00000129244,ATP1B2,3927.5088539078274
ENSG00000179029,TMEM107,4459.837073332454
ENSG00000178999,AURKB,34434.39958371456
ENSG00000141052,MYOCD,
ENSG00000153976,HS3ST3A1,
ENSG00000266378,,
ENSG00000109099,PMP22,1648.1853299350275
ENSG00000170315,UBB,4317.267209406445
ENSG00000170160,CCDC144A,2671.9789646465906
ENSG00000108551,RASD1,7211.384824705038
ENSG00000264666,,
ENSG00000262202,,3250.9995582063
ENSG00000166482,MFAP4,385584.82282842585
ENSG00000142494,SLC47A1,
ENSG00000128487,SPECC1,3210.5587396000233
ENSG00000236819,LINC01563,38017.67607576327
ENSG00000109107,ALDOC,7005.54741345414
ENSG00000076382,SPAG5,6239.606314037726
ENSG00000167543,TP53I13,6672.753809156646
ENSG00000167549,CORO6,40937.257837870195
ENSG00000176208,ATAD5,4488.524800459847
ENSG00000178691,SUZ12,3648.9974758101675
ENSG00000279668,,
ENSG00000108691,CCL2,2065.662292795367
ENSG00000108700,CCL8,
ENSG00000172716,SLFN11,
ENSG00000154760,SLFN13,2379098.7390279234
ENSG00000271503,CCL5,21222.44314409299
ENSG00000277632,CCL3,6347.062345968725
ENSG00000275302,CCL4,10740.598602195747
ENSG00000276070,CCL4L2,8299.514477999463
ENSG00000273706,LHX1,2519.463415422934
ENSG00000266588,,
ENSG00000161381,PLXDC1,4632.367068213046
ENSG00000094804,CDC6,10361.102683000589
ENSG00000131747,TOP2A,2282.9829459878674
ENSG00000141753,IGFBP4,10379.516607706406
ENSG00000094796,KRT31,4696.867057368532
ENSG00000171345,KRT19,19382.928274067224
ENSG00000126561,STAT5A,33333.398006193136
ENSG00000168610,STAT3,2983.8557122823577
ENSG00000108830,RND2,14563.667629661273
ENSG00000012048,BRCA1,3040.702762279621
ENSG00000175832,ETV4,10320.965059052241
ENSG00000180340,FZD2,7017.968697889164
ENSG00000131097,HIGD1B,3211.1817986467863
ENSG00000131095,GFAP,6333.505017472012
ENSG00000186185,KIF18B,17031.080799494077
ENSG00000131094,C1QL1,4509.391878851064
ENSG00000198336,MYL4,1692.3288250005237
ENSG00000189120,SP6,
ENSG00000173917,HOXB2,
ENSG00000120093,HOXB3,
ENSG00000260027,HOXB7,
ENSG00000064195,DLX3,550798.6708193327
ENSG00000006283,CACNA1G,3206.5920229000203
ENSG00000183691,NOG,12648.985981948706
ENSG00000153944,MSI2,2822.90842806306
ENSG00000005379,TSPOAP1,4273.498646086996
ENSG00000068489,PRR11,4941.469374808356
ENSG00000121068,TBX2,5306183.714110706
ENSG00000136492,BRIP1,8395.75941000833
ENSG00000011028,MRC2,13963.741085614887
ENSG00000108622,ICAM2,
ENSG00000154240,CEP112,2884.997733151302
ENSG00000182481,KPNA2,4462.341968975872
ENSG00000141338,ABCA8,
ENSG00000154265,ABCA5,10895.973938091027
ENSG00000153822,KCNJ16,3614563.768450786
ENSG00000125398,SOX9,4497.938418608467
ENSG00000180616,SSTR2,2937.83442058255
ENSG00000069188,SDK2,10757.465892466475
ENSG00000141540,TTYH2,4025.895753789498
ENSG00000204347,BTBD17,41011.01062228849
ENSG00000167851,CD300A,580166.1454769552
ENSG00000109062,NHERF1,2605.9030046456523
ENSG00000132475,H3-3B,6561.554233223757
ENSG00000161547,SRSF2,4664.85874845913
ENSG00000267016,,
ENSG00000167900,TK1,233269.86134940304
ENSG00000089685,BIRC5,2910.16320296286
ENSG00000184557,SOCS3,4499.898113126914
ENSG00000183684,ALYREF,5175.44059179942
ENSG00000169738,DCXR,5495.6785010860085
ENSG00000141526,SLC16A3,
ENSG00000263305,,
ENSG00000176890,TYMS,4373.920895416839
ENSG00000141433,ADCYAP1,5540.152198029011
ENSG00000080986,NDC80,4445.646478558693
ENSG00000177426,TGIF1,6636.337499391441
ENSG00000168461,RAB31,5441.429459144378
ENSG00000154856,APCDD1,16226.659527016454
ENSG00000141404,GNAL,2523.6790597009763
ENSG00000176014,TUBB6,3889.775458153009
ENSG00000260302,LINC01882,
ENSG00000158201,ABHD3,6870.077327796162
ENSG00000101773,RBBP8,2853.2625986645785
ENSG00000141447,OSBPL1A,3595.038818659324
ENSG00000154611,PSMA8,
ENSG00000171885,AQP4,42857.79403034628
ENSG00000154080,CHST9,
ENSG00000134762,DSC3,
ENSG00000265888,DSCAS,
ENSG00000118271,TTR,
ENSG00000141441,GAREM1,3728.180061853321
ENSG00000134769,DTNA,5357.003210699363
ENSG00000101489,CELF4,4374.737541940426
ENSG00000267374,MIR924HG,407465.5787751871
ENSG00000152214,RIT2,11718.437972435462
ENSG00000132872,SYT4,4961.083645971
ENSG00000101638,ST8SIA5,30952.088396797102
ENSG00000101670,LIPG,13672.455927379315
ENSG00000154839,SKA1,4813.283748240781
ENSG00000187323,DCC,4064.3222987931385
ENSG00000166510,CCDC68,
ENSG00000177511,ST8SIA3,10684.224802071738
ENSG00000183287,CCBE1,3854.1334011368126
ENSG00000141682,PMAIP1,189471.28834302654
ENSG00000171451,DSEL,3792.199939631756
ENSG00000141668,CBLN2,1621.1728513635953
ENSG00000187773,DIPK1C,9603.316071398642
ENSG00000180011,PTGR3,4544.779936478347
ENSG00000166573,GALR1,7649.484426930836
ENSG00000263146,LINC01896,5603.805126711602
ENSG00000256463,SALL3,12687.076844850006
ENSG00000267270,PARD6G-AS1,9243.47536877438
ENSG00000125835,SNRPB,3392.1051758961307
ENSG00000101224,CDC25B,4419.120579729746
ENSG00000132646,PCNA,4044.535498993806
ENSG00000101333,PLCB4,4828.561619060462
ENSG00000125869,LAMP5,96508.41520134594
ENSG00000101384,JAG1,5599.335098252641
ENSG00000125848,FLRT3,12770.471250010894
ENSG00000125879,OTOR,1532.9059148798137
ENSG00000125851,PCSK2,3761.0017482109715
ENSG00000089006,SNX5,3594.8190338713985
ENSG00000125871,MGME1,5434.537971757492
ENSG00000173404,INSM1,4811.128917084345
ENSG00000125820,NKX2-2,9205.518616281279
ENSG00000279082,LINC01727,
ENSG00000101439,CST3,3471.643859730022
ENSG00000100987,VSX1,
ENSG00000101003,GINS1,5610.639677382376
ENSG00000125968,ID1,207.87790705341374
ENSG00000088325,TPX2,6737.003044176857
ENSG00000078898,BPIFB2,
ENSG00000101412,E2F1,8112.803753960423
ENSG00000125965,GDF5,275389.8879421382
ENSG00000149636,DSN1,386.9948060520975
ENSG00000080839,RBL1,1687.7601551536648
ENSG00000101353,MROH8,5536.914415115545
ENSG00000118705,RPN2,3897.6668267479276
ENSG00000118702,GHRH,
ENSG00000053438,NNAT,6109.489650697116
ENSG00000132821,VSTM2L,6761.762833561013
ENSG00000198959,TGM2,25463.766690770393
ENSG00000101447,FAM83D,13479.051807384625
ENSG00000204103,MAFB,7941.723638280438
ENSG00000196090,PTPRT,8186.897313809613
ENSG00000185513,L3MBTL1,3281.3012677816846
ENSG00000101057,MYBL2,13218.603872051855
ENSG00000175063,UBE2C,4011.064736336668
ENSG00000026559,KCNG1,5075.232081460191
ENSG00000101096,NFATC2,55719.36437336581
ENSG00000182463,TSHZ2,853.0413763847077
ENSG00000101134,DOK5,5186.046477110341
ENSG00000054803,CBLN4,23301.768177401602
ENSG00000087586,AURKA,12963.80005744531
ENSG00000087510,TFAP2C,3710.415921425566
ENSG00000101144,BMP7,1010.3676246433439
ENSG00000124253,PCK1,
ENSG00000225978,HAR1A,
ENSG00000101198,NKAIN4,3878.074767252171
ENSG00000101203,COL20A1,94074.46835676163
ENSG00000101210,EEF1A2,4256.454732294424
ENSG00000125520,SLC2A4RG,9401.549739999415
ENSG00000185761,ADAMTSL5,
ENSG00000176619,LMNB2,5989.808731611883
ENSG00000099860,GADD45B,12705.76635307312
ENSG00000060558,GNA15,9616.70189424628
ENSG00000141905,NFIC,3744.460466159396
ENSG00000167670,CHAF1A,5248.932563779438
ENSG00000185361,TNFAIP8L1,3389.563951240152
ENSG00000105355,PLIN3,6843.146533117927
ENSG00000276043,UHRF1,8436.762920163781
ENSG00000125657,TNFSF9,27328.807249301106
ENSG00000125730,C3,61486.67818210249
ENSG00000142449,FBN3,5849.059785933971
ENSG00000167772,ANGPTL4,2745.149569367056
ENSG00000130816,DNMT1,3691.623753928066
ENSG00000105371,ICAM4,
ENSG00000130164,LDLR,4075.028923478139
ENSG00000161888,SPC24,2507.9987144920137
ENSG00000171223,JUNB,7808.036471577019
ENSG00000105610,KLF1,8935.281505813598
ENSG00000179218,CALR,4104.226686555834
ENSG00000104903,LYL1,24329.362356409438
ENSG00000160888,IER2,3768.5967813538455
ENSG00000141837,CACNA1A,5881.192033911312
ENSG00000267519,MIR23AHG,12880.505130407237
ENSG00000105011,ASF1B,11674.549133627628
ENSG00000123136,DDX39A,3358.3793944142535
ENSG00000132002,DNAJB1,3020.3783868483247
ENSG00000074181,NOTCH3,6416.959387785844
ENSG00000105122,RASAL3,
ENSG00000141977,CIB3,894949203.3135926
ENSG00000127528,KLF2,8616.142484477086
ENSG00000269053,,2975.49851824294
ENSG00000130522,JUND,5061.161070952424
ENSG00000130520,LSM4,5025.133957566813
ENSG00000130513,GDF15,
ENSG00000064607,SUGP2,4550.496237553106
ENSG00000267339,LINC00906,
ENSG00000187135,VSTM2B,8117.295279945568
ENSG00000198597,ZNF536,2160.215773051432
ENSG00000261400,,
ENSG00000266964,FXYD1,14288.985324710384
ENSG00000089327,FXYD5,167877.20718764482
