gene,symbol,score
ENSG00000198919,DZIP3,3940.7718069797193
ENSG00000177707,NECTIN3,3484.8891188917487
ENSG00000091986,CCDC80,37475.44525236552
ENSG00000144857,BOC,5647.38305066941
ENSG00000206530,CFAP44,14473.045886653972
ENSG00000181722,ZBTB20,4932.3214163554985
ENSG00000172020,GAP43,7120.6072962328335
ENSG00000185565,LSAMP,3502.324259943708
ENSG00000183833,CFAP91,7766.344367465136
ENSG00000145087,STXBP5L,4143.081575021688
ENSG00000173230,GOLGB1,4704.019742919793
ENSG00000163406,SLC15A2,3942.5660887191625
ENSG00000065485,PDIA5,1718.1685488828737
ENSG00000173175,ADCY5,2854.3159116208813
ENSG00000082781,ITGB5,27840.23367865673
ENSG00000114554,PLXNA1,4701.7784449250485
ENSG00000074416,MGLL,4113.530126156294
ENSG00000017260,ATP2C1,3792.9262588207193
ENSG00000251011,TMEM108-AS1,4570.589169679107
ENSG00000091513,TF,3272.547206795096
ENSG00000114115,RBP1,3448.6167876847444
ENSG00000158258,CLSTN2,3010.6180815478247
ENSG00000177311,ZBTB38,4407.838118499059
ENSG00000175066,GK5,3470.392163857808
ENSG00000144935,TRPC1,3534.0613704839016
ENSG00000169282,KCNAB1,2995.1868731962454
ENSG00000197415,VEPH1,4220.1156257970515
ENSG00000283154,IQCJ-SCHIP1,4296.373024862462
ENSG00000113810,SMC4,3759.996724666969
ENSG00000196542,SPTSSB,11600.796967954897
ENSG00000244128,LINC01322,1660.4111251270629
ENSG00000169064,ZBBX,12700.3933209786
ENSG00000163536,SERPINI1,4961.473870250444
ENSG00000242268,LINC02082,87993.22869252053
ENSG00000144959,NCEH1,3874.057020977139
ENSG00000114346,ECT2,3554.579673455916
ENSG00000172667,ZMAT3,3263.4481720943127
ENSG00000114757,PEX5L,7967.5196811835485
ENSG00000163728,TTC14,4307.0347113130065
ENSG00000053524,MCF2L2,3478.579420793068
ENSG00000073792,IGF2BP2,4703.428516488403
ENSG00000244405,ETV5,4015.8666889045103
ENSG00000073849,ST6GAL1,3725.99894647594
ENSG00000127241,MASP1,4713.077634178068
ENSG00000283175,LOC101929130,3007.492737795578
ENSG00000113916,BCL6,3303.4165024070076
ENSG00000145012,LPP,3450.782852411526
ENSG00000196083,IL1RAP,8970.190560407313
ENSG00000114279,FGF12,4901.101791205877
ENSG00000180611,MB21D2,4686.462177380297
ENSG00000127249,ATP13A4,4760.178453200169
ENSG00000114315,HES1,5880.769925089207
ENSG00000061938,TNK2,4610.14779766989
ENSG00000119227,PIGZ,16921.433592472025
ENSG00000075711,DLG1,4229.166539206662
ENSG00000185621,LMLN,2794.6936483864793
ENSG00000145214,DGKQ,5402.174036862308
ENSG00000163945,UVSSA,4057.396682127718
ENSG00000068078,FGFR3,3087.056502486332
ENSG00000152953,STK32B,3277.115122717287
ENSG00000181215,C4orf50,1190.132755991329
ENSG00000074211,PPP2R2C,2288.3530072023755
ENSG00000184985,SORCS2,3563.999470699756
ENSG00000002587,HS3ST1,4649.539209721979
ENSG00000163145,C1QTNF7,3876.78172459714
ENSG00000004468,CD38,
ENSG00000007062,PROM1,34124.318884740656
ENSG00000169744,LDB2,4956.818838541628
ENSG00000109805,NCAPG,9250.21044526053
ENSG00000145147,SLIT2,3401.504892250963
ENSG00000185774,KCNIP4,4311.245530788068
ENSG00000091490,SEL1L3,4496.200090999492
ENSG00000169851,PCDH7,3831.8683678300326
ENSG00000047365,ARAP2,5717.884506949463
ENSG00000174145,NWD2,2503.492094125282
ENSG00000179299,NSUN7,7837.506402389775
ENSG00000154277,UCHL1,12607.303814183266
ENSG00000064042,LIMCH1,7677.996140323562
ENSG00000124406,ATP8A1,4735.096361995505
ENSG00000183783,KCTD8,30306.617549530893
ENSG00000163285,GABRG1,17291.748325409844
ENSG00000151834,GABRA2,4728.176887942013
ENSG00000109158,GABRA4,3440.3138136394546
ENSG00000163288,GABRB1,3038.972107473531
ENSG00000074966,TXK,2192840.644305617
ENSG00000135605,TEC,7429.661338362143
ENSG00000128045,RASL11B,5109.239916358379
ENSG00000072201,LNX1,4261.355827094138
ENSG00000134853,PDGFRA,1081.3686145460974
ENSG00000157404,KIT,4895.579798705516
ENSG00000109255,NMU,2293534.470542166
ENSG00000174799,CEP135,4580.4528735556305
ENSG00000171476,HOPX,2649.6358503540478
ENSG00000163453,IGFBP7,8704.855617273763
ENSG00000150471,ADGRL3,4476.744399016346
ENSG00000145242,EPHA5,4161.295258801411
ENSG00000250075,LOC101927237,21488.78810102512
ENSG00000080493,SLC4A4,5819.034328470254
ENSG00000156140,ADAMTS3,3683.3836633810806
ENSG00000169429,CXCL8,232118932.35827443
ENSG00000138769,CDKL2,4428.560227382485
ENSG00000138744,NAAA,3732.1237423564176
ENSG00000163749,CCDC158,5959.698171751021
ENSG00000138759,FRAS1,4410.081877106489
ENSG00000152784,PRDM8,4753.804664378273
ENSG00000138670,RASGEF1B,3602.382950554226
ENSG00000249242,TMEM150C,4055.2077435225556
ENSG00000145284,SCD5,4432.505451932495
ENSG00000163624,CDS1,3227.661315208417
ENSG00000251260,WDFY3-AS1,4442.782689323902
ENSG00000109339,MAPK10,4108.597445974233
ENSG00000163629,PTPN13,2982.1392392136586
ENSG00000152583,SPARCL1,5807.951009853483
ENSG00000118785,SPP1,2685.4124019845553
ENSG00000163644,PPM1K,4199.279068859521
ENSG00000185477,GPRIN3,4164.095327314114
ENSG00000145335,SNCA,4382.944716554416
ENSG00000184305,CCSER1,4005.3954287618776
ENSG00000248984,,48488675.85374463
ENSG00000152208,GRID2,2982.607565879795
ENSG00000182168,UNC5C,5109.177752466009
ENSG00000163116,STPG2,45322.72845019191
ENSG00000138814,PPP3CA,4772.376080718456
ENSG00000109323,MANBA,3170.9927096861534
ENSG00000138778,CENPE,3282.142436151795
ENSG00000169836,TACR3,
ENSG00000168772,CXXC4,1941.0918454450982
ENSG00000168769,TET2,3823.0476941897045
ENSG00000168743,NPNT,
ENSG00000188517,COL25A1,15470.287852057669
ENSG00000138798,EGF,
ENSG00000178403,NEUROG2,4893.098220584135
ENSG00000145362,ANK2,6265.454298176494
ENSG00000164100,NDST3,3803.6490033998116
ENSG00000164099,PRSS12,4950.350333612283
ENSG00000172403,SYNPO2,944.3853777936981
ENSG00000164109,MAD2L1,3391.063855961485
ENSG00000164111,ANXA5,3815.3276602006586
ENSG00000145386,CCNA2,4087.508427121317
ENSG00000138688,BLTP1,4926.781063244573
ENSG00000196159,FAT4,3784.849908438029
ENSG00000164066,INTU,4089.2183915676346
ENSG00000138709,LARP1B,3781.725070233024
ENSG00000250241,PCDH10-DT,3368.7947984956318
ENSG00000138650,PCDH10,3456.0764703137856
ENSG00000151012,SLC7A11,5693.692862077686
ENSG00000273247,RAB33B-AS1,4415.136502406974
ENSG00000145391,SETD7,4808.822395013732
ENSG00000170153,RNF150,4193.660533817871
ENSG00000109452,INPP4B,4530.807310463394
ENSG00000164161,HHIP,7628.126446265121
ENSG00000164169,PRMT9,3187.171545746225
ENSG00000151623,NR3C2,414228.45234647894
ENSG00000109686,SH3D19,11097.10037504889
ENSG00000109670,FBXW7,4613.816351776015
ENSG00000145423,SFRP2,4511.0069426371165
ENSG00000164114,MAP9,4591.818066084863
ENSG00000145431,PDGFC,3354.2963366001686
ENSG00000120251,GRIA2,5356.883198629989
ENSG00000164125,GASK1B,14678.731721349614
ENSG00000171509,RXFP1,
ENSG00000168843,FSTL5,3359.4747729744536
ENSG00000164128,NPY1R,3608.325312309471
ENSG00000145416,MARCHF1,5842.591801693757
ENSG00000052802,MSMO1,5638.746880156598
ENSG00000038295,TLL1,4861.184182815016
ENSG00000196104,SPOCK3,15543.968348791093
