,gene_name,total_highly_variable,total_velocity_genes,total_fit_loss,total_fit_llf,total_fit_sr2,total_fit_ur2,317s1_highly_variable,317s1_velocity_genes,317s1_fit_loss,317s1_fit_llf,317s1_fit_sr2,317s1_fit_ur2,317s2_highly_variable,317s2_velocity_genes,317s2_fit_loss,317s2_fit_llf,317s2_fit_sr2,317s2_fit_ur2,320s1_highly_variable,320s1_velocity_genes,320s1_fit_loss,320s1_fit_llf,320s1_fit_sr2,320s1_fit_ur2,320s2_highly_variable,320s2_velocity_genes,320s2_fit_loss,320s2_fit_llf,320s2_fit_sr2,320s2_fit_ur2,323s1_highly_variable,323s1_velocity_genes,323s1_fit_loss,323s1_fit_llf,323s1_fit_sr2,323s1_fit_ur2,323s2_highly_variable,323s2_velocity_genes,323s2_fit_loss,323s2_fit_llf,323s2_fit_sr2,323s2_fit_ur2,326s1_highly_variable,326s1_velocity_genes,326s1_fit_loss,326s1_fit_llf,326s1_fit_sr2,326s1_fit_ur2,326s2_highly_variable,326s2_velocity_genes,326s2_fit_loss,326s2_fit_llf,326s2_fit_sr2,326s2_fit_ur2,329s1_highly_variable,329s1_velocity_genes,329s1_fit_loss,329s1_fit_llf,329s1_fit_sr2,329s1_fit_ur2,329s2_highly_variable,329s2_velocity_genes,329s2_fit_loss,329s2_fit_llf,329s2_fit_sr2,329s2_fit_ur2,overdisp_S,overdisp_U,nonzero_S,nonzero_U
1005,Efhd2,True,False,0.26908302307128906,6836.0947265625,-14.885954856872559,-1.0260913372039795,True,False,0.07414635270833969,7443.853515625,-11.663077354431152,-1.3513987064361572,True,False,0.11996040493249893,7939.4140625,-15.399787902832031,-2.531625986099243,,,,,,,True,False,0.08540400862693787,7673.1259765625,-15.085115432739258,-1.4556083679199219,True,False,0.12966123223304749,6928.0693359375,-19.57848358154297,-2.2605526447296143,True,False,0.08721842616796494,8205.1259765625,-13.034438133239746,-1.64678955078125,True,False,0.1103973537683487,7227.5263671875,-19.09326934814453,-2.7777791023254395,True,False,0.09264332801103592,7614.18310546875,-13.364965438842773,-1.7801644802093506,True,False,0.08769480139017105,7674.0458984375,-15.169870376586914,-1.6156868934631348,,,,,,,1.24299472489915,0.304668972490381,0.382034632034632,0.01920995670995671
1006,Efr3a,,,,,,,True,False,0.040780987590551376,-50.150390625,-25.931106567382812,-11.29079532623291,True,False,0.0297516081482172,2943.90869140625,-23.771696090698242,-7.269893646240234,True,False,0.043496839702129364,1537.67431640625,-26.818553924560547,-11.036250114440918,True,False,0.04996739327907562,444.72509765625,-28.663875579833984,-13.410298347473145,,,,,,,True,False,0.040644727647304535,1171.443359375,-22.90570068359375,-10.585693359375,True,False,0.03763572871685028,1709.701171875,-26.420330047607422,-9.497035026550293,,,,,,,,,,,,,True,False,0.060169823467731476,-133.193359375,-26.76186180114746,-12.660923957824707,2.97499477246999,1.26635550742182,0.21401515151515152,0.09496753246753248
1007,Egln1,,,,,,,True,False,0.03354853764176369,1610.2705078125,-35.769195556640625,-13.070998191833496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.022035770118236542,1685.53857421875,-28.909378051757812,-12.222785949707031,,,,,,,,,,,,,3.90260505452284,inf,0.12851731601731603,0.06737012987012987
1008,Egr1,True,False,0.44377055764198303,6952.1142578125,-10.115472793579102,-0.7508209943771362,True,False,0.2142932265996933,6222.8291015625,-19.34393310546875,-3.3549370765686035,True,False,0.3213990330696106,7116.8994140625,-19.25645637512207,-3.365011215209961,True,False,0.21938681602478027,6516.3515625,-18.50640296936035,-3.051706314086914,True,False,0.23954270780086517,7840.5830078125,-21.9385929107666,-2.660186529159546,True,False,0.19706235826015472,7375.2255859375,-13.986409187316895,-2.183242082595825,True,False,0.2705616056919098,6684.69921875,-17.26746940612793,-3.5946903228759766,True,False,0.1901235580444336,6970.24755859375,-11.932623863220215,-2.4340224266052246,True,False,0.2325718253850937,7002.33056640625,-16.283132553100586,-2.7613251209259033,True,False,0.18941254913806915,7395.51953125,-17.82161521911621,-2.3924713134765625,True,False,0.2721022963523865,6888.2890625,-17.920881271362305,-2.935770273208618,1.32026034654673,0.110235534004712,0.6336580086580086,0.020021645021645024
1009,Ehbp1,True,False,5.391964912414551,-577001.125,-28.14113998413086,-750.5336303710938,True,False,0.9110419750213623,-199935.078125,-22.914737701416016,-331.1478271484375,True,False,1.0293444395065308,-315712.1875,-23.784500122070312,-455.09881591796875,True,False,0.7966204285621643,-161777.25,-22.321258544921875,-325.44073486328125,True,False,1.5349911451339722,-270976.28125,-37.11942672729492,-609.04931640625,,,,,,,True,False,0.9098296761512756,-160917.609375,-20.90626335144043,-267.37005615234375,True,False,0.7808067202568054,-167580.25,-22.97380256652832,-314.5672607421875,True,False,1.3652050495147705,-219777.5625,-34.12794494628906,-538.7174072265625,True,False,0.5703256726264954,-163172.359375,-19.846149444580078,-252.53424072265625,True,False,2.4904985427856445,-523862.96875,-42.97636032104492,-852.4769287109375,26.7136406149516,1.74345566664875,0.1057900432900433,0.4496753246753247
1010,Ehf,True,True,0.038810402154922485,4242.3740234375,0.41143280267715454,0.5527082681655884,True,True,0.008054045960307121,6787.4326171875,0.38752293586730957,0.6504462957382202,True,True,0.007014628499746323,7053.06005859375,0.386577844619751,0.6647263765335083,True,True,0.023615995422005653,4639.931640625,0.6468712687492371,-0.3663303852081299,True,True,0.0087874261662364,6989.6064453125,0.42367690801620483,0.6601794958114624,True,True,0.007619661744683981,7135.25830078125,0.3652775287628174,0.6234495639801025,True,True,0.008010034449398518,6923.5439453125,0.6560373306274414,0.6560447812080383,True,True,0.008865131065249443,6886.87548828125,0.38258039951324463,0.6463824510574341,True,True,0.007057030685245991,7365.2939453125,0.3969721794128418,0.6935213804244995,True,True,0.009845607914030552,7285.7431640625,0.44785451889038086,0.647935152053833,True,True,0.006897293031215668,6465.6796875,0.34253376722335815,0.6355737447738647,0.285669347203822,0.252616154993458,0.1747835497835498,0.0625
1011,Ehmt1,,,,,,,,,,,,,True,False,0.14883115887641907,-14288.470703125,-16.383960723876953,-20.244565963745117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67279848854203,2.74832899505958,0.31385281385281383,0.3051948051948052
1012,Ehmt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.09149489551782608,4180.0712890625,-33.67063903808594,-9.075700759887695,,,,,,,,,,,,,,,,,,,6.18691604453697,inf,0.3676948051948052,0.04193722943722944
1013,Ei24,,,,,,,True,False,0.27470335364341736,2312.56982421875,-23.975936889648438,-5.27934455871582,True,False,0.2842154800891876,2120.993408203125,-22.978078842163086,-6.271040439605713,,,,,,,True,False,0.23526185750961304,2690.800048828125,-19.283069610595703,-4.376484394073486,,,,,,,,,,,,,,,,,,,True,False,0.2958792448043823,1719.703125,-24.697628021240234,-6.444533824920654,,,,,,,True,False,0.3332739770412445,2330.501708984375,-19.861835479736328,-5.341753959655762,5.43234464525365,12.4692518143599,0.6477272727272727,0.1534090909090909
1014,Eif1ax,,,,,,,True,False,0.1905900239944458,7686.9765625,-12.343992233276367,-1.9757664203643799,True,False,0.2307252734899521,6759.0390625,-13.705863952636719,-3.2019381523132324,,,,,,,True,False,0.18488527834415436,7971.90087890625,-11.726029396057129,-1.8670215606689453,,,,,,,True,False,0.2683686316013336,6788.84130859375,-12.642827033996582,-2.834235906600952,True,False,0.24761241674423218,6767.541015625,-11.753255844116211,-2.387880802154541,,,,,,,True,False,0.18133096396923065,7410.9130859375,-13.204602241516113,-1.887808084487915,True,False,0.2577950358390808,7024.130859375,-12.569413185119629,-2.6633670330047607,2.20690982181703,0.31088893800046,0.672077922077922,0.025162337662337664
1015,Eif2a,,,,,,,,,,,,,,,,,,,True,False,0.15720246732234955,3822.5380859375,-22.9815616607666,-5.292294502258301,,,,,,,True,False,0.1417657434940338,3521.636962890625,-28.249258041381836,-5.373235702514648,,,,,,,,,,,,,True,False,0.09085240960121155,4824.61328125,-13.702838897705078,-2.6185102462768555,True,False,0.09621324390172958,4488.43212890625,-16.768783569335938,-2.9991648197174072,,,,,,,9.50302664881123,1.15572761881554,0.5097402597402597,0.09659090909090909
1016,Eif2b2,True,True,0.08627095818519592,7601.544921875,0.27818548679351807,0.27290064096450806,True,False,0.2631396949291229,4387.296875,-26.53690528869629,-5.490428447723389,True,False,0.14221294224262238,6121.9931640625,-18.327707290649414,-4.870686054229736,True,False,0.16911840438842773,5869.3564453125,-21.310136795043945,-5.1379594802856445,True,False,0.22266103327274323,4863.35546875,-29.104372024536133,-5.7402873039245605,True,False,0.17847990989685059,5099.62451171875,-23.00901985168457,-5.044458389282227,True,False,0.20082582533359528,5511.892578125,-20.696056365966797,-5.090297222137451,True,False,0.23733659088611603,5228.2724609375,-29.961055755615234,-7.008370399475098,True,False,0.1809384822845459,5044.751953125,-19.00946044921875,-4.375420570373535,True,False,0.15909519791603088,5900.64404296875,-21.150468826293945,-3.7380294799804688,True,False,0.20683972537517548,5227.201171875,-21.39231300354004,-5.846447944641113,6.93556770360553,0.57070426835486,0.4778138528138528,0.03354978354978355
1017,Eif2b3,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.03814683109521866,-992.172607421875,-21.410001754760742,-8.220067977905273,,,,,,,True,False,0.050765685737133026,1956.989990234375,-26.856243133544922,-8.461299896240234,True,False,0.08980487287044525,-3805.777587890625,-35.01554870605469,-20.10576820373535,True,False,0.08228658139705658,-693.474609375,-47.82945251464844,-19.28966522216797,True,False,0.041130635887384415,921.35595703125,-24.92947006225586,-7.753676414489746,,,,,,,6.87454680704965,0.328459094935371,0.20292207792207795,0.09632034632034633
1018,Eif2b4,,,,,,,,,,,,,True,False,0.045426901429891586,2676.34033203125,-22.19645118713379,-8.36273193359375,True,False,0.08979092538356781,1327.42333984375,-40.20756912231445,-16.167951583862305,True,False,0.038886141031980515,3808.12841796875,-23.901758193969727,-7.068859100341797,True,False,0.043788325041532516,1734.9794921875,-22.94728660583496,-9.3565673828125,,,,,,,,,,,,,True,False,0.03779350593686104,3070.672607421875,-21.254920959472656,-7.707694053649902,True,False,0.05441208928823471,1894.015625,-33.09228515625,-11.911920547485352,,,,,,,7.8102614628459,0.779701748041743,0.2435064935064935,0.07494588744588745
1019,Eif2s3y,True,True,0.026847779750823975,3568.96630859375,-0.3781687021255493,0.0042182207107543945,True,False,0.05105438083410263,1901.848388671875,-27.76741600036621,-7.113570213317871,True,False,0.12477391213178635,-3590.2099609375,-41.76218795776367,-23.65791130065918,True,False,0.10779602825641632,-2088.1865234375,-43.93733215332031,-22.69036293029785,True,False,0.04194384440779686,1941.083984375,-21.21502685546875,-5.79531717300415,True,False,0.10705224424600601,-4899.068359375,-35.32741165161133,-17.587919235229492,True,False,0.0819455087184906,56.29443359375,-35.5914421081543,-14.714940071105957,True,False,0.06807369738817215,1082.88330078125,-35.277015686035156,-9.625320434570312,True,False,0.057874906808137894,878.396240234375,-26.716508865356445,-9.836798667907715,True,False,0.07181515544652939,420.12255859375,-39.15028381347656,-10.774596214294434,True,False,0.07316840440034866,-1701.845703125,-26.00068473815918,-13.335771560668945,0.600552597839858,0.48308222534544,0.16071428571428573,0.10254329004329005
1020,Eif3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,1.8367679119110107,6606.40966796875,-8.495389938354492,-2.453862428665161,7.8368327331299,0.380020279012051,0.9650974025974026,0.03354978354978355
1021,Eif4a2,True,False,2.565073013305664,8162.01513671875,-11.836792945861816,-0.843172550201416,,,,,,,True,False,1.6402244567871094,7648.05859375,-18.75811767578125,-3.213357925415039,True,False,1.0861033201217651,8240.8974609375,-10.43283748626709,-2.1643054485321045,True,False,0.8245146870613098,8947.2060546875,-10.504847526550293,-1.2797694206237793,True,False,1.038800835609436,7592.3505859375,-12.146902084350586,-2.0812244415283203,True,False,0.9561123251914978,9876.869140625,-10.789113998413086,-1.6680386066436768,True,False,1.08500075340271,8001.37890625,-10.03441047668457,-2.0190072059631348,True,False,0.8896126747131348,9346.142578125,-11.343260765075684,-1.7216386795043945,,,,,,,True,False,0.9605389833450317,8210.609375,-10.87037181854248,-1.8846330642700195,4.96616189406239,inf,0.8985389610389609,0.012716450216450216
1022,Eif4ebp2,,,,,,,,,,,,,,,,,,,True,False,0.13261142373085022,-15426.638671875,-34.36916732788086,-60.301177978515625,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.09327652305364609,-16752.15625,-21.68568992614746,-48.23354721069336,,,,,,,,,,,,,6.55725361647686,1.7659485203628,0.1241883116883117,0.19994588744588745
1023,Eif4g3,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.2110196053981781,-1430.48828125,-16.5070743560791,-9.761152267456055,True,False,0.1956712156534195,-2328.07470703125,-11.919489860534668,-9.081263542175293,,,,,,,True,False,0.3555000126361847,-3173.46484375,-22.37836265563965,-17.77298927307129,True,False,0.2058056890964508,-1402.650390625,-15.066886901855469,-9.957478523254395,,,,,,,True,False,0.27031847834587097,-2806.999267578125,-17.019519805908203,-13.049230575561523,5.55767157919999,2.65342176249796,0.36444805194805197,0.32954545454545453
1024,Elavl3,True,True,0.009602419100701809,7474.265625,-0.4957641363143921,-0.17559337615966797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0315674327553589,0.0349728193153063,0.024891774891774892,0.010822510822510824
1025,Elavl4,True,True,0.02806640788912773,4214.0693359375,0.08775824308395386,0.5024415254592896,True,True,0.00871843472123146,5955.9404296875,0.32585448026657104,0.39126163721084595,True,True,0.007780824322253466,6382.8193359375,-0.1284778118133545,0.44855254888534546,True,True,0.012758404947817326,5678.4189453125,0.2871295213699341,0.379374623298645,True,True,0.005567039828747511,6492.9736328125,-0.29062819480895996,0.3566356897354126,True,True,0.00844025518745184,6289.25830078125,-0.048978209495544434,0.4343659281730652,True,True,0.0071455626748502254,6381.96630859375,-0.2836301326751709,0.4672390818595886,True,True,0.00849990639835596,6547.3935546875,-0.08067464828491211,0.4150322675704956,True,True,0.007215822581201792,6181.6220703125,-0.14049220085144043,0.46448826789855957,True,True,0.0056807175278663635,6655.666015625,-0.40315020084381104,0.4640779495239258,True,True,0.00946724507957697,6353.1435546875,-0.23100793361663818,0.4364132285118103,0.436230417830244,0.31721186478432,0.13068181818181818,0.09361471861471862
1026,Elf1,,,,,,,,,,,,,True,False,0.08364769071340561,-2780.66796875,-21.507892608642578,-11.046510696411133,True,False,0.12628327310085297,-3332.063720703125,-26.738079071044922,-17.510894775390625,True,False,0.11154014617204666,-6544.62109375,-22.053892135620117,-16.59988021850586,True,False,0.08326144516468048,-4678.95556640625,-19.759769439697266,-12.191530227661133,,,,,,,,,,,,,,,,,,,True,False,0.12768739461898804,-5825.0126953125,-32.85586929321289,-19.564098358154297,,,,,,,4.17615852426992,1.73028204865091,0.26866883116883117,0.207521645021645
1027,Elf2,,,,,,,True,False,0.0833224207162857,-2633.5478515625,-16.825984954833984,-13.994901657104492,,,,,,,,,,,,,,,,,,,True,False,0.16604720056056976,-8806.775390625,-29.05739974975586,-25.552663803100586,,,,,,,True,False,0.1694706231355667,-5238.177734375,-33.71474075317383,-30.501420974731445,,,,,,,,,,,,,,,,,,,6.51819360493692,1.25861823705243,0.3076298701298701,0.19507575757575757
1028,Elf5,True,True,0.011683394201099873,6257.0771484375,0.15152502059936523,0.4583089351654053,,,,,,,,,,,,,True,True,0.003192426636815071,8354.6162109375,0.618624746799469,0.4812767505645752,True,True,0.0037221654783934355,8095.5029296875,0.6283380389213562,0.4090272784233093,True,True,0.009548560716211796,6541.3251953125,-0.09743380546569824,-0.3255869150161743,True,True,0.007372204679995775,6292.8154296875,0.6854995489120483,-0.31815266609191895,,,,,,,True,True,0.002593443961814046,8263.5888671875,0.338654100894928,0.571230411529541,True,True,0.00334051507525146,8522.595703125,-0.16191327571868896,0.4307006597518921,True,True,0.007513541262596846,6197.1171875,0.6625024080276489,-0.3095153570175171,0.237147965890575,0.247505447343979,0.10308441558441558,0.03165584415584415
1029,Ell2,True,True,0.007601522840559483,4206.0791015625,0.3315017819404602,0.20970243215560913,True,False,0.04851187393069267,-1537.244140625,-26.359174728393555,-16.346223831176758,True,False,0.08540301024913788,-6953.23486328125,-26.149747848510742,-29.891054153442383,True,False,0.09251751750707626,-6098.130859375,-33.62983703613281,-35.115509033203125,True,False,0.08339531719684601,-2266.15576171875,-44.3662109375,-25.2608699798584,True,False,0.07089271396398544,-4674.24560546875,-32.82134246826172,-22.974090576171875,True,False,0.07425691187381744,-4163.33056640625,-26.076414108276367,-25.62422752380371,True,False,0.054529931396245956,-1569.37646484375,-26.642127990722656,-17.99783706665039,True,False,0.05728638172149658,-369.03125,-31.570796966552734,-15.169960021972656,True,False,0.04043711721897125,-1048.5048828125,-20.97150421142578,-12.917226791381836,True,False,0.1511990875005722,-8682.166015625,-49.18362808227539,-49.06329345703125,0.748226246543389,0.455941546607892,0.09063852813852814,0.10984848484848485
1030,Elmod1,True,True,0.0029459185898303986,3794.123779296875,-0.2284787893295288,0.525571346282959,True,True,0.0008560036076232791,6370.4326171875,0.33680856227874756,0.5259658694267273,True,True,0.0023790914565324783,3712.6298828125,0.2807924151420593,-0.48963868618011475,True,True,0.0009342993143945932,6724.82080078125,0.29967522621154785,0.5296586751937866,True,True,0.002551514655351639,3439.745849609375,-0.44291114807128906,-0.5559239387512207,True,True,0.0014376286417245865,5678.5908203125,0.3291831612586975,0.360238254070282,True,True,0.0017974645597860217,3715.642333984375,-0.4419912099838257,-0.4949331283569336,True,True,0.001958829816430807,3604.003662109375,-0.44618844985961914,-0.4981555938720703,True,True,0.0010717721888795495,6260.82763671875,0.3783050775527954,0.4607657194137573,True,True,0.001271924120374024,5308.5654296875,0.29432952404022217,0.3289506435394287,True,True,0.0024733608588576317,4156.7294921875,-0.4452230930328369,-0.5354938507080078,0.649682236701289,0.24490970675667,0.04734848484848485,0.08225108225108227
1031,Elof1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,1.0896583795547485,10234.794921875,-10.760295867919922,-2.6493499279022217,,,,,,,True,False,0.8642038702964783,10804.1201171875,-8.837581634521484,-2.1081743240356445,True,False,0.8680775761604309,10922.935546875,-10.152915954589844,-2.2004220485687256,True,False,0.980595052242279,9906.7373046875,-6.791330814361572,-2.3356337547302246,6.81352445531729,inf,0.8893398268398268,0.005140692640692641
1032,Elovl7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.026627980172634125,-6540.82373046875,-28.325145721435547,-12.609339714050293,,,,,,,2.16412042294022,0.511562524688,0.11904761904761905,0.0551948051948052
1033,Elp4,True,True,0.028669465333223343,1068.59228515625,0.4349591135978699,0.6384084224700928,True,True,0.016586171463131905,1939.67919921875,0.34056639671325684,0.3296106457710266,True,True,0.009393910877406597,2923.1416015625,0.27893519401550293,0.47736644744873047,True,True,0.014802057296037674,2319.1904296875,0.27705127000808716,0.35669076442718506,True,True,0.010678627528250217,2687.3330078125,0.146881103515625,0.44917452335357666,True,True,0.00992211326956749,2779.4541015625,0.3489059805870056,0.4773229956626892,True,True,0.012450781650841236,2539.1162109375,0.18559294939041138,0.5013644695281982,True,True,0.009821216575801373,2921.412353515625,0.16532665491104126,0.5105916261672974,True,True,0.011810156516730785,2747.419921875,0.21864938735961914,0.5072916746139526,True,True,0.009720202535390854,2782.55029296875,0.3152048587799072,0.543912410736084,True,True,0.013205910101532936,2573.89990234375,0.11700475215911865,0.3942728638648987,1.58505505450557,1.00894252749873,0.3449675324675324,0.40313852813852813
1034,Emb,True,True,1.2781565189361572,3063.182861328125,0.5386318564414978,0.55501788854599,True,True,0.3088805377483368,5082.14892578125,0.6172525882720947,0.5010658502578735,True,True,0.3044588565826416,5604.2294921875,0.6152547001838684,0.5425792932510376,True,True,0.3542816936969757,5365.27734375,0.6109523773193359,0.4707186818122864,True,True,0.2779211401939392,5056.224609375,0.5019209384918213,0.5206960439682007,True,True,0.3692578077316284,5169.1220703125,0.5055462121963501,0.4958973526954651,True,True,0.2800027132034302,5475.1728515625,0.4849908947944641,0.5192189812660217,True,True,0.29985734820365906,4959.8779296875,0.5801920294761658,0.5067864656448364,True,True,0.36512860655784607,5129.6767578125,0.5079343318939209,0.47441524267196655,True,True,0.29857137799263,5245.4365234375,0.4595884084701538,0.5433084964752197,True,True,0.3603256940841675,5147.6923828125,0.5664574503898621,0.4441116452217102,0.966266614437336,0.663940461721936,0.6314935064935066,0.17045454545454547
1035,Emc10,,,,,,,True,False,0.5814493894577026,4309.02734375,-15.640548706054688,-3.2798681259155273,True,False,0.5464708805084229,4723.27734375,-12.924955368041992,-2.479797601699829,True,False,0.5260723829269409,5054.427734375,-10.416057586669922,-2.7104101181030273,True,False,0.5100642442703247,4666.81396484375,-12.682172775268555,-2.4758639335632324,True,False,0.4482904374599457,5098.6171875,-15.900854110717773,-2.172468662261963,True,False,0.6045706868171692,4245.6181640625,-10.865986824035645,-3.166491985321045,True,False,0.44798290729522705,5076.9619140625,-11.552156448364258,-2.5022335052490234,True,False,0.6476288437843323,4340.896484375,-14.444315910339355,-3.1522107124328613,,,,,,,True,False,0.700039267539978,4255.708984375,-14.392345428466797,-3.5062217712402344,6.81182317886675,inf,0.8022186147186147,0.0892857142857143
1036,Emid1,True,False,0.40749937295913696,903.48974609375,-22.5576114654541,-3.389826774597168,True,False,0.09396049380302429,4294.78759765625,-23.83525276184082,-3.773707389831543,True,True,0.012293023057281971,8048.99560546875,-0.3017690181732178,0.48526859283447266,True,True,0.01484783086925745,8711.13671875,0.17222338914871216,0.4315139651298523,True,False,0.10468126088380814,2610.97998046875,-22.838376998901367,-4.725214004516602,True,True,0.018937351182103157,7998.99755859375,-0.34983325004577637,0.16842275857925415,,,,,,,True,True,0.024723555892705917,7381.37890625,-0.3341329097747803,-0.28444933891296387,True,True,0.01303883921355009,7674.02294921875,-0.1082841157913208,0.5012632608413696,True,False,0.12477372586727142,2585.111328125,-26.482532501220703,-4.885514736175537,True,True,0.02869444526731968,7619.287109375,-0.052364468574523926,-0.19986331462860107,0.463295058336639,0.155297296279724,0.1937229437229437,0.030573593073593072
1037,Eml2,True,False,0.07703214138746262,2506.242919921875,-17.787668228149414,-3.710127353668213,True,False,0.04736493527889252,3384.3037109375,-25.437833786010742,-6.745335102081299,True,False,0.03972027823328972,3259.176025390625,-16.368850708007812,-5.368491172790527,True,False,0.05325033515691757,2924.95654296875,-20.754886627197266,-7.988917350769043,True,False,0.032070260494947433,3915.8798828125,-22.205324172973633,-4.4711503982543945,True,False,0.08366277813911438,653.89111328125,-33.035709381103516,-11.188916206359863,True,False,0.05062797665596008,2663.035400390625,-26.61861801147461,-9.015271186828613,True,False,0.05186533182859421,2801.154296875,-23.54741859436035,-7.425957679748535,True,False,0.04506571590900421,3476.42138671875,-24.111812591552734,-6.608800411224365,True,False,0.0410768985748291,3953.365234375,-20.82890510559082,-4.65302848815918,True,False,0.04567331820726395,2745.603759765625,-25.590478897094727,-7.713960647583008,2.91987558735556,1.12594360710683,0.26623376623376627,0.07927489177489178
1038,Eml4,True,False,0.9424357414245605,-17732.466796875,-58.18791961669922,-55.27837371826172,True,False,0.21966631710529327,-10352.6171875,-46.45621871948242,-45.185028076171875,True,False,0.22527600824832916,-9437.765625,-46.97692108154297,-39.98252868652344,True,False,0.17125900089740753,-6988.65283203125,-39.42053985595703,-36.39083480834961,True,False,0.22404170036315918,-9131.1328125,-40.86174392700195,-37.6581916809082,True,False,0.18587350845336914,-10409.8720703125,-30.59417724609375,-27.644853591918945,True,False,0.1571931689977646,-8496.86328125,-36.790245056152344,-37.7684326171875,True,False,0.1427575796842575,-6674.98046875,-29.355213165283203,-29.67717170715332,True,False,0.13421852886676788,-5144.7548828125,-32.116458892822266,-24.604360580444336,True,False,0.1306522637605667,-10209.8974609375,-25.64755630493164,-28.721769332885742,True,False,0.24648605287075043,-9830.0546875,-49.699275970458984,-42.3698616027832,2.21083106957697,1.0201407855215,0.19453463203463203,0.2096861471861472
1039,Eml5,True,True,0.009964998811483383,-3020.10888671875,-0.3953824043273926,0.23244160413742065,True,True,0.0021480428986251354,462.9747314453125,-0.7027854919433594,0.5771903991699219,True,True,0.0010923052905127406,1016.6025390625,-0.9470552206039429,0.6393362879753113,True,True,0.001690627308562398,5.742431640625,-0.9160805940628052,0.5087913870811462,True,True,0.002062509534880519,538.819580078125,-0.8310257196426392,0.5299464464187622,True,True,0.0014948645839467645,557.570556640625,-0.9648885726928711,0.5507519841194153,True,True,0.0012831178028136492,1126.128173828125,-0.8585213422775269,0.6791081428527832,True,True,0.001256203162483871,1422.915771484375,-0.7224113941192627,0.7120544910430908,True,True,0.0009676528279669583,1440.4361572265625,-0.927514910697937,0.7069335579872131,True,True,0.002080797916278243,664.6932373046875,-0.7825056314468384,0.5616394877433777,True,True,0.0013413798296824098,962.2867431640625,-0.906806230545044,0.6499072313308716,1.48440894576624,0.920904829889095,0.10416666666666667,0.41314935064935066
1040,Eml6,True,False,1.228353500366211,-1988467.125,-70.9163818359375,-4124.3056640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,0.351780744957964,0.008116883116883116,0.15070346320346323
1041,Emp2,True,False,0.09858231991529465,8575.564453125,-15.563959121704102,-1.1222913265228271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.530970827967681,0.0344645194786119,0.18641774891774893,0.005952380952380952
1042,Emsy,True,False,0.06439974159002304,4223.2763671875,-20.116308212280273,-3.558363437652588,True,False,0.03925919532775879,3911.96533203125,-26.01082420349121,-6.492463111877441,True,False,0.038909491151571274,4400.3203125,-25.236305236816406,-6.789732933044434,,,,,,,True,False,0.04971853643655777,3536.177734375,-40.22208786010742,-9.039314270019531,True,False,0.05155433714389801,2763.2509765625,-38.09503936767578,-9.987674713134766,,,,,,,True,False,0.0482482947409153,4308.6083984375,-29.487354278564453,-6.768293380737305,True,False,0.023187844082713127,5508.0869140625,-21.229705810546875,-4.671211242675781,True,False,0.035005033016204834,4376.23974609375,-35.52287673950195,-5.878965377807617,True,False,0.07008512318134308,2887.73583984375,-41.411190032958984,-12.69625473022461,2.96772093245956,1.31205169704393,0.19913419913419914,0.04816017316017316
1043,Enah,,,,,,,,,,,,,True,True,0.008011280559003353,3293.78369140625,0.466197669506073,0.6337847709655762,True,True,0.010694808326661587,2784.40380859375,0.5000133514404297,0.5999752283096313,,,,,,,,,,,,,True,True,0.007892552763223648,2943.3359375,0.43559372425079346,0.6745355129241943,True,True,0.007523691281676292,3168.1123046875,0.49787843227386475,0.700131893157959,,,,,,,True,True,0.010006988421082497,2779.971923828125,0.4369892477989197,0.5791372060775757,True,True,0.007151115220040083,2999.526123046875,0.501921534538269,0.6734062433242798,1.96453125800736,2.35452840035991,0.4407467532467533,0.4383116883116883
